race_id,driver_id,pit_lap,pit_stop_number,pit_duration_seconds
2015_03,button,32,2,23.273
2015_03,hamilton,33,2,22.235
2015_03,maldonado,33,2,22.899
2015_03,raikkonen,34,2,22.453
2015_03,massa,34,2,23.317
2015_03,bottas,35,2,23.582
2015_03,alonso,35,2,23.345
2015_03,ricciardo,36,2,22.897
2015_03,stevens,38,2,24.054
2015_03,sainz,39,2,23.424
2015_03,perez,41,3,23.144
2015_03,merhi,40,2,24.088
2015_03,maldonado,48,3,17.912
2015_04,max_verstappen,6,1,39.338
2015_04,hulkenberg,10,1,26.652
2015_04,nasr,10,1,25.459
2015_04,massa,10,1,24.894
2015_04,maldonado,10,1,30.426
2015_04,ericsson,11,1,26.045
2015_04,sainz,11,1,32.647
2015_04,grosjean,12,1,24.735
2015_04,vettel,13,1,24.509
2015_04,alonso,13,1,25.37
2015_04,rosberg,14,1,25.311
2015_04,bottas,14,1,25.293
2015_04,ricciardo,14,1,25.723
2015_04,hamilton,15,1,25.791
2015_04,kvyat,15,1,25.421
2015_04,raikkonen,17,1,24.773
2015_04,perez,17,1,25.573
2015_04,merhi,18,1,25.834
2015_04,stevens,19,1,26.103
2015_04,nasr,24,2,25.898
2015_04,massa,24,2,25.017
2015_04,maldonado,24,2,24.31
2015_04,ericsson,25,2,49.162
2015_04,hulkenberg,25,2,24.679
2015_04,sainz,29,2,26.593
2015_04,max_verstappen,30,2,27.225
2015_04,grosjean,31,2,25.259
2015_04,vettel,32,2,24.449
2015_04,hamilton,33,2,24.528
2015_04,bottas,33,2,24.623
2015_04,rosberg,34,2,25.418
2015_04,stevens,33,2,26.479
2015_04,kvyat,34,2,24.692
2015_04,ricciardo,35,2,24.943
2015_04,alonso,35,2,24.878
2015_04,merhi,34,2,27.573
2015_04,vettel,36,3,33.921
2015_04,perez,37,2,25.288
2015_04,ericsson,37,3,26.042
2015_04,hulkenberg,38,3,24.979
2015_04,raikkonen,40,2,24.547
2015_04,maldonado,41,3,0.0
2015_04,nasr,41,3,26.21
2015_05,hulkenberg,10,1,22.659
2015_05,kvyat,11,1,22.667
2015_05,button,11,1,22.589
2015_05,nasr,12,1,22.677
2015_05,hamilton,13,1,24.586
2015_05,ricciardo,13,1,22.44
2015_05,max_verstappen,13,1,24.396
2015_05,vettel,14,1,21.762
2015_05,massa,14,1,22.139
2015_05,maldonado,14,1,24.976
2015_05,sainz,14,1,22.859
2015_05,rosberg,15,1,21.87
2015_05,bottas,15,1,22.082
2015_05,grosjean,15,1,23.309
2015_05,maldonado,15,2,32.459
2015_05,stevens,16,1,24.687
2015_05,raikkonen,17,1,22.623
2015_05,merhi,17,1,24.631
2015_05,ericsson,18,1,25.272
2015_05,perez,19,1,22.468
2015_05,alonso,21,1,23.728
2015_05,hulkenberg,26,2,22.534
2015_05,button,27,2,23.327
2015_05,merhi,30,2,23.07
2015_05,hamilton,32,2,22.727
2015_05,massa,32,2,22.629
2015_05,stevens,32,2,23.043
2015_05,perez,36,2,22.426
2015_05,max_verstappen,37,2,22.607
2015_05,kvyat,38,2,22.273
2015_05,nasr,39,2,23.186
2015_05,vettel,40,2,21.836
2015_05,grosjean,40,2,33.256
2015_05,raikkonen,41,2,21.789
2015_05,bottas,42,2,21.8
2015_05,ricciardo,42,2,24.884
2015_05,sainz,42,2,22.178
2015_05,maldonado,43,3,22.575
2015_05,rosberg,45,2,22.452
2015_05,button,44,3,24.066
2015_05,ericsson,45,2,22.872
2015_05,massa,47,3,22.257
2015_05,stevens,47,3,22.796
2015_05,hulkenberg,49,3,22.545
2015_05,hamilton,51,3,21.965
2015_05,merhi,49,3,24.2
2015_06,hulkenberg,1,1,34.773
2015_06,massa,1,1,42.934
2015_06,sainz,12,1,25.306
2015_06,bottas,14,1,24.641
2015_06,ericsson,14,1,25.618
2015_06,grosjean,17,1,25.077
2015_06,nasr,18,1,25.732
2015_06,kvyat,28,1,25.119
2015_06,max_verstappen,29,1,52.821
2015_06,hulkenberg,31,2,24.758
2015_06,alonso,32,1,30.345
2015_06,stevens,33,1,28.606
2015_06,button,35,1,25.062
2015_06,vettel,36,1,24.851
2015_06,ricciardo,36,1,24.501
2015_06,perez,36,1,24.733
2015_06,rosberg,37,1,24.789
2015_06,merhi,35,1,27.554
2015_06,raikkonen,37,1,24.177
2015_06,hamilton,38,1,24.181
2015_06,ericsson,38,2,25.398
2015_06,massa,39,2,24.97
2015_06,max_verstappen,46,2,25.736
2015_06,bottas,56,2,24.412
2015_06,massa,62,3,24.395
2015_06,perez,64,2,25.119
2015_06,button,64,2,24.661
2015_06,hamilton,65,2,25.495
2015_06,nasr,64,2,26.42
2015_06,ricciardo,65,2,24.244
2015_06,ericsson,69,3,25.234
2015_07,button,1,1,18.057
2015_07,vettel,7,1,27.241
2015_07,maldonado,17,1,23.66
2015_07,ricciardo,23,1,23.997
2015_07,perez,24,1,23.453
2015_07,raikkonen,26,1,23.63
2015_07,nasr,26,1,24.795
2015_07,grosjean,27,1,24.292
2015_07,kvyat,27,1,23.681
2015_07,sainz,27,1,24.277
2015_07,bottas,28,1,25.541
2015_07,hulkenberg,28,1,23.507
2015_07,ericsson,28,1,24.149
2015_07,hamilton,29,1,23.708
2015_07,rosberg,30,1,23.321
2015_07,alonso,31,1,23.553
2015_07,vettel,35,2,23.945
2015_07,stevens,34,1,30.807
2015_07,merhi,35,1,26.986
2015_07,massa,37,1,23.912
2015_07,max_verstappen,39,1,36.105
2015_07,raikkonen,40,2,24.578
2015_07,button,44,2,25.374
2015_08,kvyat,1,1,28.632
2015_08,ericsson,2,1,30.232
2015_08,button,3,1,24.104
2015_08,button,6,2,28.727
2015_08,ericsson,12,2,16.211
2015_08,grosjean,23,1,22.016
2015_08,nasr,24,1,22.803
2015_08,hulkenberg,25,1,21.685
2015_08,sainz,25,1,27.638
2015_08,bottas,26,1,22.777
2015_08,max_verstappen,26,1,21.984
2015_08,rosberg,33,1,21.768
2015_08,massa,34,1,22.447
2015_08,hamilton,35,1,21.869
2015_08,merhi,34,1,23.926
2015_08,vettel,36,1,31.882
2015_08,maldonado,37,1,21.847
2015_08,perez,38,1,26.689
2015_08,kvyat,45,2,22.111
2015_08,ericsson,45,3,22.449
2015_08,ricciardo,50,1,27.71
2015_09,alonso,1,1,0.0
2015_09,ricciardo,11,1,28.464
2015_09,sainz,12,1,29.393
2015_09,raikkonen,13,1,28.974
2015_09,vettel,14,1,28.946
2015_09,alonso,17,2,28.703
2015_09,kvyat,18,1,28.347
2015_09,hamilton,19,1,28.417
2015_09,hulkenberg,19,1,28.558
2015_09,massa,20,1,29.369
2015_09,rosberg,20,1,28.393
2015_09,perez,20,1,28.86
2015_09,ricciardo,20,2,43.24
2015_09,bottas,21,1,28.781
2015_09,ericsson,23,1,29.598
2015_09,stevens,36,1,48.861
2015_09,merhi,36,1,34.672
2015_09,ericsson,37,2,30.867
2015_09,alonso,37,3,32.593
2015_09,raikkonen,38,2,30.397
2015_09,ericsson,41,3,29.828
2015_09,hamilton,43,2,28.979
2015_09,vettel,43,2,29.676
2015_09,ericsson,42,4,30.197
2015_09,rosberg,44,2,30.393
2015_09,massa,44,2,31.948
2015_09,bottas,44,2,31.937
2015_09,kvyat,44,2,33.979
2015_09,hulkenberg,44,2,33.891
2015_09,perez,44,2,31.998
2015_09,merhi,44,2,30.686
2015_09,raikkonen,47,3,30.178
2015_09,stevens,45,2,43.964
2015_10,merhi,6,1,26.392
2015_10,bottas,13,1,22.974
2015_10,kvyat,13,1,22.072
2015_10,massa,14,1,27.936
2015_10,max_verstappen,14,1,22.536
2015_10,button,14,1,22.231
2015_10,grosjean,14,1,22.805
2015_10,nasr,14,1,22.729
2015_10,hulkenberg,15,1,22.573
2015_10,sainz,15,1,25.096
2015_10,alonso,15,1,21.567
2015_10,perez,16,1,22.068
2015_10,ericsson,16,1,23.005
2015_10,hamilton,19,1,23.146
2015_10,rosberg,20,1,21.78
2015_10,vettel,21,1,21.9
2015_10,ricciardo,21,1,21.824
2015_10,raikkonen,22,1,22.566
2015_10,maldonado,24,1,16.444
2015_10,maldonado,25,2,22.812
2015_10,stevens,26,1,23.051
2015_10,massa,29,2,21.915
2015_10,perez,30,2,22.409
2015_10,merhi,30,2,23.125
2015_10,nasr,32,2,22.907
2015_10,kvyat,33,2,21.574
2015_10,ericsson,33,2,22.199
2015_10,grosjean,34,2,28.707
2015_10,button,35,2,21.753
2015_10,hulkenberg,36,2,22.222
2015_10,alonso,36,2,22.3
2015_10,sainz,36,2,22.93
2015_10,max_verstappen,37,2,23.431
2015_10,bottas,38,2,21.867
2015_10,rosberg,42,2,22.013
2015_10,perez,41,3,22.574
2015_10,hamilton,42,2,24.272
2015_10,maldonado,41,3,24.972
2015_10,ericsson,41,3,22.747
2015_10,ricciardo,42,2,22.008
2015_10,vettel,43,2,22.028
2015_10,raikkonen,43,2,22.27
2015_10,grosjean,42,3,23.972
2015_10,stevens,41,2,23.664
2015_10,nasr,42,3,23.097
2015_10,merhi,41,3,23.207
2015_10,kvyat,43,3,21.663
2015_10,alonso,43,3,23.162
2015_10,vettel,45,3,16.639
2015_10,sainz,44,3,16.66
2015_10,button,44,3,16.488
2015_10,alonso,44,4,16.796
2015_10,raikkonen,45,3,16.979
2015_10,massa,44,3,16.823
2015_10,grosjean,44,4,17.064
2015_10,rosberg,45,3,16.623
2015_10,stevens,43,3,17.116
2015_10,perez,44,4,16.958
2015_10,hamilton,45,3,18.249
2015_10,maldonado,44,4,18.782
2015_10,ericsson,44,4,18.577
2015_10,nasr,44,4,18.246
2015_10,ricciardo,45,3,18.27
2015_10,merhi,43,4,18.085
2015_10,bottas,45,3,16.427
2015_10,max_verstappen,45,3,16.485
2015_10,kvyat,45,4,16.453
2015_10,vettel,46,4,17.121
2015_10,sainz,45,4,16.786
2015_10,button,45,4,16.639
2015_10,alonso,45,5,16.879
2015_10,raikkonen,46,4,16.734
2015_10,massa,45,4,16.818
2015_10,grosjean,45,5,17.114
2015_10,rosberg,46,4,17.78
2015_10,stevens,44,4,17.402
2015_10,perez,45,5,32.181
2015_10,hamilton,46,4,17.726
2015_10,maldonado,45,5,18.186
2015_10,ericsson,45,5,17.472
2015_10,nasr,45,5,17.235
2015_10,ricciardo,46,4,18.758
2015_10,merhi,44,5,18.149
2015_10,max_verstappen,46,4,23.043
2015_10,bottas,46,4,17.557
2015_10,kvyat,46,5,17.849
2015_10,bottas,49,5,30.031
2015_10,hamilton,51,5,27.715
2015_10,raikkonen,52,5,59.555
2015_10,massa,54,5,21.502
2015_10,hamilton,54,6,16.579
2015_10,stevens,54,5,22.716
2015_10,max_verstappen,56,5,16.415
2015_10,maldonado,58,6,16.446
2015_10,ricciardo,64,5,31.037
2015_10,rosberg,64,5,24.575
2015_11,ricciardo,7,1,22.637
2015_11,sainz,5,1,23.732
2015_11,perez,8,1,23.562
2015_11,bottas,8,1,23.319
2015_11,alonso,8,1,22.973
2015_11,grosjean,9,1,23.717
2015_11,kvyat,9,1,22.796
2015_11,massa,9,1,23.282
2015_11,max_verstappen,9,1,24.564
2015_11,ericsson,9,1,24.183
2015_11,nasr,10,1,23.439
2015_11,raikkonen,11,1,22.578
2015_11,button,11,1,24.083
2015_11,rosberg,12,1,22.997
2015_11,hamilton,13,1,22.403
2015_11,vettel,14,1,22.681
2015_11,bottas,15,2,17.343
2015_11,merhi,15,1,23.643
2015_11,stevens,16,1,23.826
2015_11,perez,20,2,22.918
2015_11,alonso,20,2,26.103
2015_11,button,20,2,24.151
2015_11,grosjean,21,2,23.493
2015_11,massa,21,2,23.655
2015_11,raikkonen,21,2,23.143
2015_11,max_verstappen,21,2,23.041
2015_11,bottas,21,3,23.489
2015_11,sainz,23,2,23.348
2015_11,kvyat,27,2,22.563
2015_11,nasr,27,2,23.288
2015_11,ericsson,28,2,23.684
2015_11,hamilton,30,2,22.955
2015_11,merhi,29,2,23.282
2015_11,rosberg,31,2,22.765
2015_11,stevens,30,2,24.45
2015_11,max_verstappen,32,3,22.942
2015_11,alonso,32,3,23.191
2015_11,button,35,3,23.761
2015_12,nasr,1,1,25.761
2015_12,max_verstappen,1,1,18.818
2015_12,sainz,10,1,30.358
2015_12,rosberg,18,1,24.657
2015_12,hulkenberg,18,1,24.286
2015_12,massa,19,1,25.207
2015_12,max_verstappen,19,2,25.318
2015_12,ericsson,20,1,24.842
2015_12,bottas,22,1,25.536
2015_12,perez,23,1,24.281
2015_12,nasr,24,2,25.282
2015_12,vettel,25,1,24.34
2015_12,button,25,1,24.31
2015_12,hamilton,26,1,24.368
2015_12,stevens,26,1,29.382
2015_12,kvyat,27,1,23.884
2015_12,raikkonen,28,1,24.442
2015_12,merhi,27,1,26.435
2015_12,alonso,28,1,24.33
2015_12,ricciardo,30,1,24.259
2015_12,sainz,30,2,24.736
2015_12,max_verstappen,33,3,24.938
2015_12,alonso,46,2,19.374
2015_13,grosjean,9,1,30.64
2015_13,sainz,10,1,34.97
2015_13,alonso,10,1,34.237
2015_13,ericsson,10,1,29.589
2015_13,maldonado,10,1,29.762
2015_13,hulkenberg,11,1,30.868
2015_13,kvyat,12,1,29.159
2015_13,massa,12,1,31.38
2015_13,vettel,13,1,29.172
2015_13,ricciardo,13,1,31.307
2015_13,raikkonen,13,1,30.031
2015_13,hamilton,13,1,28.917
2015_13,rosberg,13,1,30.562
2015_13,bottas,13,1,29.26
2015_13,perez,13,1,29.732
2015_13,nasr,13,1,29.679
2015_13,button,13,1,0.0
2015_13,max_verstappen,12,1,31.207
2015_13,rossi,13,1,31.18
2015_13,massa,14,2,29.907
2015_13,stevens,14,1,30.398
2015_13,grosjean,26,2,29.826
2015_13,maldonado,27,2,29.223
2015_13,ericsson,28,2,29.857
2015_13,sainz,28,2,29.742
2015_13,massa,29,3,24.415
2015_13,kvyat,33,2,32.924
2015_13,perez,34,2,29.676
2015_13,nasr,34,2,29.917
2015_13,max_verstappen,36,2,30.844
2015_13,ericsson,36,3,29.398
2015_13,vettel,37,2,29.273
2015_13,ricciardo,37,2,29.419
2015_13,rossi,36,2,32.036
2015_13,raikkonen,37,2,30.689
2015_13,rosberg,37,2,29.887
2015_13,bottas,37,2,29.239
2015_13,button,37,2,30.106
2015_13,sainz,37,3,29.885
2015_13,stevens,37,2,37.847
2015_13,button,41,3,37.822
2015_13,maldonado,54,3,29.996
2015_14,perez,1,1,25.041
2015_14,ricciardo,1,1,26.087
2015_14,massa,1,1,34.166
2015_14,kvyat,8,1,23.316
2015_14,alonso,9,1,23.64
2015_14,max_verstappen,9,1,27.793
2015_14,hulkenberg,10,1,23.75
2015_14,button,10,1,23.343
2015_14,nasr,10,1,24.763
2015_14,bottas,11,1,23.542
2015_14,grosjean,11,1,23.793
2015_14,maldonado,12,1,24.842
2015_14,vettel,13,1,23.074
2015_14,ericsson,13,1,23.418
2015_14,raikkonen,14,1,23.714
2015_14,sainz,14,1,23.701
2015_14,rosberg,15,1,23.078
2015_14,hamilton,16,1,22.75
2015_14,massa,16,2,26.735
2015_14,perez,18,2,24.303
2015_14,kvyat,20,2,23.183
2015_14,stevens,21,1,25.875
2015_14,rossi,22,1,25.146
2015_14,ricciardo,24,2,23.225
2015_14,ericsson,26,2,23.441
2015_14,sainz,27,2,39.345
2015_14,button,27,2,23.801
2015_14,raikkonen,28,2,22.584
2015_14,alonso,28,2,23.767
2015_14,rosberg,29,2,23.241
2015_14,bottas,29,2,23.588
2015_14,vettel,30,2,23.13
2015_14,max_verstappen,30,2,23.977
2015_14,nasr,30,2,24.116
2015_14,hamilton,31,2,23.165
2015_14,hulkenberg,31,2,23.491
2015_14,grosjean,33,2,24.554
2015_14,stevens,32,2,23.647
2015_14,rossi,33,2,25.088
2015_14,kvyat,34,3,23.381
2015_14,massa,34,3,24.67
2015_14,maldonado,36,2,23.249
2015_14,perez,36,3,24.267
2015_14,hulkenberg,42,3,35.76
2015_14,stevens,42,3,35.76
2015_15,grosjean,1,1,54.445
2015_15,max_verstappen,1,1,37.334
2015_15,perez,12,1,30.545
2015_15,ricciardo,12,1,29.732
2015_15,sainz,12,1,30.288
2015_15,button,12,1,29.719
2015_15,alonso,13,1,29.539
2015_15,merhi,13,1,35.072
2015_15,stevens,14,1,32.4
2015_15,stevens,17,2,30.421
2015_15,max_verstappen,24,2,30.241
2015_15,bottas,26,1,30.316
2015_15,vettel,30,1,29.367
2015_15,massa,30,1,30.741
2015_15,maldonado,30,1,29.952
2015_15,raikkonen,31,1,29.386
2015_15,hamilton,32,1,30.216
2015_15,kvyat,33,1,30.418
2015_15,nasr,34,1,30.362
2015_16,bottas,1,1,40.488
2015_16,grosjean,1,1,27.621
2015_16,rossi,1,1,37.748
2015_16,alonso,1,1,31.987
2015_16,nasr,2,1,31.137
2015_16,nasr,3,2,25.931
2015_16,bottas,4,2,26.384
2015_16,grosjean,9,2,27.73
2015_16,ericsson,16,1,29.728
2015_16,button,17,1,27.286
2015_16,hamilton,18,1,24.354
2015_16,vettel,18,1,25.019
2015_16,max_verstappen,18,1,25.527
2015_16,massa,18,1,24.646
2015_16,nasr,17,3,25.714
2015_16,rossi,17,2,26.52
2015_16,maldonado,18,1,27.851
2015_16,alonso,18,2,24.631
2015_16,ricciardo,19,1,24.449
2015_16,rosberg,19,1,24.64
2015_16,kvyat,19,1,24.638
2015_16,perez,19,1,26.458
2015_16,raikkonen,19,1,24.733
2015_16,sainz,19,1,25.259
2015_16,hulkenberg,19,1,27.344
2015_16,ericsson,19,2,30.932
2015_16,raikkonen,20,2,34.548
2015_16,alonso,26,3,25.405
2015_16,vettel,27,2,25.576
2015_16,hulkenberg,27,2,27.36
2015_16,sainz,27,2,44.582
2015_16,perez,27,2,24.73
2015_16,button,27,2,24.689
2015_16,maldonado,27,2,25.446
2015_16,nasr,26,4,24.975
2015_16,max_verstappen,28,2,24.904
2015_16,rossi,27,3,25.812
2015_16,rosberg,38,2,25.242
2015_16,kvyat,38,2,25.205
2015_16,ricciardo,38,2,27.802
2015_16,nasr,42,5,35.546
2015_16,hamilton,43,2,24.088
2015_16,vettel,43,3,24.158
2015_16,sainz,43,3,26.84
2015_16,maldonado,43,3,25.054
2015_16,button,44,3,24.862
2015_16,ricciardo,50,3,24.495
2015_17,vettel,1,1,28.07
2015_17,bottas,8,1,22.957
2015_17,massa,9,1,22.849
2015_17,hulkenberg,9,1,23.277
2015_17,maldonado,10,1,26.647
2015_17,ericsson,10,1,22.956
2015_17,grosjean,11,1,22.735
2015_17,nasr,12,1,23.026
2015_17,sainz,13,1,23.128
2015_17,perez,18,1,23.547
2015_17,kvyat,21,1,22.559
2015_17,ricciardo,24,1,22.422
2015_17,max_verstappen,25,1,22.985
2015_17,rosberg,26,1,22.391
2015_17,stevens,26,1,25.087
2015_17,hamilton,28,1,22.304
2015_17,rossi,27,1,25.367
2015_17,button,30,1,23.356
2015_17,vettel,35,2,22.156
2015_17,ericsson,39,2,23.461
2015_17,sainz,43,2,23.776
2015_17,nasr,44,2,23.417
2015_17,rosberg,46,2,22.303
2015_17,hamilton,48,2,22.328
2015_17,button,47,2,23.018
2015_17,sainz,51,3,23.068
2015_17,ericsson,51,3,23.292
2015_17,kvyat,52,2,22.518
2015_17,ricciardo,52,2,22.488
2015_17,massa,52,2,23.086
2015_17,hulkenberg,52,2,24.136
2015_17,nasr,51,3,23.813
2015_17,max_verstappen,52,2,22.589
2015_17,grosjean,52,2,23.101
2015_17,maldonado,52,2,23.937
2015_17,stevens,50,2,24.224
2015_17,rossi,50,2,30.442
2015_17,bottas,53,2,23.16
2015_18,ricciardo,3,1,23.937
2015_18,hulkenberg,9,1,24.009
2015_18,kvyat,10,1,24.155
2015_18,massa,10,1,23.887
2015_18,perez,10,1,23.854
2015_18,grosjean,10,1,24.475
2015_18,bottas,11,1,23.736
2015_18,max_verstappen,11,1,24.166
2015_18,raikkonen,12,1,23.293
2015_18,button,12,1,23.242
2015_18,ericsson,12,1,24.699
2015_18,rosberg,13,1,25.039
2015_18,vettel,13,1,23.801
2015_18,alonso,13,1,22.981
2015_18,hamilton,14,1,24.328
2015_18,nasr,14,1,25.529
2015_18,rossi,14,1,25.492
2015_18,stevens,15,1,25.547
2015_18,maldonado,25,1,24.115
2015_18,ricciardo,28,2,23.979
2015_18,button,31,2,24.265
2015_18,vettel,32,2,23.474
2015_18,rosberg,33,2,23.321
2015_18,alonso,32,2,23.218
2015_18,ericsson,32,2,29.148
2015_18,perez,33,2,23.609
2015_18,hamilton,34,2,23.148
2015_18,max_verstappen,34,2,24.153
2015_18,hulkenberg,35,2,24.199
2015_18,grosjean,35,2,23.787
2015_18,massa,38,2,23.927
2015_18,kvyat,39,2,23.63
2015_18,nasr,39,2,24.491
2015_18,bottas,41,2,24.913
2015_18,stevens,40,2,27.095
2015_18,rossi,41,2,26.706
2015_18,maldonado,44,2,30.082
2015_18,raikkonen,46,2,25.308
2015_18,vettel,47,3,23.861
2015_18,rosberg,48,3,23.046
2015_18,hamilton,49,3,22.936
2015_18,perez,51,3,23.732
2015_18,button,51,3,23.402
2015_18,ricciardo,52,3,24.775
2015_18,alonso,52,3,23.81
2015_18,max_verstappen,53,3,24.078
2015_18,ericsson,53,3,25.102
2015_18,grosjean,54,3,23.958
2015_18,massa,55,3,23.401
2015_19,alonso,1,1,44.99
2015_19,nasr,4,1,28.407
2015_19,kvyat,5,1,21.868
2015_19,perez,6,1,21.922
2015_19,ricciardo,6,1,21.949
2015_19,massa,6,1,22.851
2015_19,hulkenberg,7,1,22.045
2015_19,sainz,7,1,25.307
2015_19,bottas,8,1,24.485
2015_19,max_verstappen,8,1,22.309
2015_19,button,8,1,23.722
2015_19,alonso,8,2,16.128
2015_19,bottas,9,2,28.622
2015_19,rosberg,10,1,21.637
2015_19,raikkonen,10,1,22.162
2015_19,hamilton,11,1,21.346
2015_19,ericsson,15,1,22.838
2015_19,alonso,17,3,22.246
2015_19,max_verstappen,20,2,22.457
2015_19,vettel,23,1,21.795
2015_19,grosjean,23,1,22.203
2015_19,stevens,23,1,22.913
2015_19,hulkenberg,24,2,22.174
2015_19,merhi,24,1,24.314
2015_19,kvyat,25,2,21.634
2015_19,ricciardo,26,2,22.118
2015_19,massa,26,2,22.71
2015_19,nasr,26,2,22.806
2015_19,perez,27,2,22.116
2015_19,button,27,2,22.31
2015_19,sainz,28,2,22.063
2015_19,bottas,29,3,29.592
2015_19,rosberg,31,2,21.58
2015_19,raikkonen,32,2,25.613
2015_19,stevens,33,2,22.854
2015_19,max_verstappen,38,3,22.355
2015_19,vettel,39,2,21.628
2015_19,hamilton,41,2,21.392
2015_19,ericsson,41,2,22.2
2015_19,grosjean,43,2,22.234
2015_19,nasr,44,3,22.086
2015_19,alonso,47,4,22.377
2016_01,kevin_magnussen,1,1,27.831
2016_01,sainz,8,1,22.414
2016_01,nasr,10,1,22.701
2016_01,massa,11,1,21.55
2016_01,wehrlein,11,1,26.206
2016_01,ericsson,11,1,22.357
2016_01,rosberg,12,1,21.531
2016_01,ricciardo,12,1,22.245
2016_01,alonso,12,1,21.796
2016_01,jolyon_palmer,12,1,23.286
2016_01,haryanto,12,1,23.224
2016_01,vettel,13,1,21.339
2016_01,max_verstappen,13,1,22.303
2016_01,button,15,1,22.616
2016_01,raikkonen,16,1,22.508
2016_01,hamilton,16,1,21.94
2016_01,hulkenberg,16,1,22.167
2016_01,perez,16,1,24.719
2016_01,bottas,17,1,21.376
2016_01,kevin_magnussen,16,2,22.079
2016_01,vettel,18,2,0.0
2016_01,rosberg,18,2,0.0
2016_01,raikkonen,18,2,0.0
2016_01,ricciardo,18,2,0.0
2016_01,max_verstappen,18,2,0.0
2016_01,sainz,18,2,0.0
2016_01,hamilton,18,2,0.0
2016_01,massa,18,2,0.0
2016_01,grosjean,18,1,0.0
2016_01,hulkenberg,18,2,0.0
2016_01,bottas,18,2,0.0
2016_01,jolyon_palmer,18,2,0.0
2016_01,perez,18,2,0.0
2016_01,ericsson,18,2,0.0
2016_01,button,18,2,0.0
2016_01,nasr,18,2,0.0
2016_01,wehrlein,18,2,0.0
2016_01,kevin_magnussen,17,3,0.0
2016_01,ericsson,27,3,16.936
2016_01,button,30,3,21.837
2016_01,sainz,31,3,22.392
2016_01,max_verstappen,32,3,29.066
2016_01,wehrlein,32,3,23.895
2016_01,vettel,35,3,24.548
2016_01,ricciardo,42,3,21.981
2016_02,hulkenberg,1,1,31.931
2016_02,perez,2,1,30.326
2016_02,sainz,2,1,28.401
2016_02,ricciardo,6,1,24.541
2016_02,massa,7,1,24.093
2016_02,bottas,8,1,24.944
2016_02,gutierrez,8,1,32.793
2016_02,vandoorne,9,1,24.604
2016_02,bottas,9,2,19.369
2016_02,max_verstappen,10,1,25.81
2016_02,nasr,10,1,26.246
2016_02,grosjean,11,1,25.739
2016_02,wehrlein,11,1,26.236
2016_02,raikkonen,12,1,24.72
2016_02,kevin_magnussen,12,1,26.876
2016_02,haryanto,12,1,26.382
2016_02,rosberg,13,1,24.934
2016_02,hamilton,13,1,24.512
2016_02,ericsson,13,1,24.775
2016_02,perez,14,2,25.068
2016_02,kvyat,16,1,24.419
2016_02,hulkenberg,16,2,24.93
2016_02,sainz,20,2,34.978
2016_02,ricciardo,24,2,26.631
2016_02,kevin_magnussen,24,2,24.383
2016_02,vandoorne,25,2,24.682
2016_02,max_verstappen,26,2,25.594
2016_02,grosjean,27,2,26.151
2016_02,hamilton,28,2,25.03
2016_02,raikkonen,29,2,25.222
2016_02,massa,29,2,24.236
2016_02,ericsson,29,2,25.363
2016_02,wehrlein,29,2,25.547
2016_02,rosberg,30,2,27.226
2016_02,nasr,30,2,25.491
2016_02,haryanto,31,2,28.12
2016_02,kvyat,34,2,24.661
2016_02,bottas,34,3,26.11
2016_02,hulkenberg,35,3,24.734
2016_02,raikkonen,37,3,25.257
2016_02,perez,37,3,24.517
2016_02,kevin_magnussen,38,3,24.341
2016_02,rosberg,39,3,25.761
2016_02,grosjean,40,3,30.063
2016_02,hamilton,41,3,24.524
2016_02,vandoorne,41,3,25.316
2016_02,wehrlein,41,3,25.419
2016_02,ricciardo,42,3,24.879
2016_02,kvyat,44,3,24.224
2016_02,haryanto,44,3,25.517
2016_02,max_verstappen,46,3,25.129
2016_02,nasr,47,3,25.66
2016_02,hulkenberg,51,4,26.595
2016_03,grosjean,1,1,58.563
2016_03,raikkonen,1,1,31.134
