race_id,driver_id,races_with_pit_data_previous_3,avg_pit_stop_time_previous_3_races,best_pit_stop_time_previous_3_races,worst_pit_stop_time_previous_3_races,total_pit_stops_previous_3_races,avg_total_pit_time_previous_3_races,avg_pit_stop_rank_previous_3_races
2011_14,buemi,3,22.774833333333333,20.36,24.234,5,56.2445,10.5
2011_14,barrichello,3,27.049855555555556,20.58,47.753,10,88.73066666666666,20.0
2011_14,kobayashi,3,23.523722222222222,21.258,27.55,7,54.58466666666667,12.0
2011_14,bruno_senna,2,22.24516666666667,13.968,30.795,6,66.7355,17.0
2011_14,kovalainen,3,23.07892222222222,20.99,28.539,10,76.25033333333333,17.0
2011_14,petrov,3,22.429499999999997,21.353,25.532,6,68.031,12.0
2011_14,ambrosio,3,26.08475,20.916,49.849,6,81.8125,16.0
2011_14,ricciardo,3,20.618166666666664,21.651,30.777,6,40.87166666666666,4.666666666666667
2011_14,liuzzi,3,25.125349999999997,21.766,30.959,7,86.083,18.0
2011_14,alguersuari,3,22.338583333333332,21.345,23.734,5,55.949,7.5
2011_14,trulli,3,23.948333333333334,21.484,30.391,5,40.190666666666665,8.0
2011_14,michael_schumacher,3,21.312333333333335,20.071,22.709,7,49.48,8.0
2011_14,glock,3,22.984305555555554,13.914,35.092,9,68.87533333333333,13.333333333333334
2011_15,button,3,25.052166666666665,21.64,30.305,8,67.86399999999999,10.333333333333334
2011_15,alonso,3,24.569722222222225,20.994,30.621,7,59.248333333333335,7.0
2011_15,vettel,3,24.441777777777776,20.786,30.809,8,66.075,9.666666666666666
2011_15,webber,3,25.837000000000003,20.947,31.204,5,67.0205,8.5
2011_15,hamilton,3,24.526300000000003,21.876,33.456,8,71.45866666666666,9.333333333333334
2011_15,michael_schumacher,3,24.156333333333333,20.153,29.61,7,55.168,7.666666666666667
2011_15,massa,3,24.959777777777777,21.485,32.351,9,77.893,14.333333333333334
2011_15,perez,3,26.71583333333333,14.089,33.344,5,64.109,11.0
2011_15,petrov,3,26.162999999999997,21.395,30.807,5,67.6455,9.5
2011_15,rosberg,3,25.936416666666666,21.171,30.261,5,66.744,9.0
2011_15,sutil,3,26.973,20.983,33.418,4,53.946,7.0
2011_15,resta,3,24.681833333333334,21.334,30.704,6,49.36366666666667,5.333333333333333
2011_15,kobayashi,3,25.79066666666667,21.269,31.602,8,71.18966666666667,15.0
2011_15,maldonado,3,25.072611111111115,21.421,30.888,7,60.317666666666675,9.666666666666666
2011_15,alguersuari,3,25.58058333333333,21.988,31.836,5,65.675,6.5
2011_15,bruno_senna,3,26.002861111111116,13.968,36.856,10,89.18133333333333,18.333333333333332
2011_15,barrichello,3,29.045055555555553,21.478,47.753,7,68.20666666666666,13.0
2011_15,kovalainen,3,26.305277777777775,22.009,32.202,8,71.26433333333334,15.333333333333334
2011_15,trulli,3,26.857111111111113,21.484,33.317,7,64.32900000000001,13.0
2011_15,glock,3,23.849125,13.914,35.092,6,71.43100000000001,17.0
2011_15,ambrosio,3,27.102,22.114,31.763,4,54.204,7.5
2011_15,ricciardo,3,25.501722222222224,23.78,44.17,6,55.522333333333336,7.0
2011_15,liuzzi,3,30.813499999999998,21.766,42.92,6,96.8915,17.5
2011_15,buemi,3,28.240000000000002,24.086,32.827,5,72.64,15.0
2011_16,vettel,3,24.728444444444445,21.378,30.809,8,66.935,10.666666666666666
2011_16,hamilton,3,24.472855555555554,21.091,33.456,10,85.895,14.0
2011_16,webber,3,26.1205,21.369,31.204,6,78.3615,13.5
2011_16,button,3,24.31472222222222,20.713,30.305,8,65.65166666666666,6.666666666666667
2011_16,alonso,3,24.552111111111113,20.731,30.621,8,66.235,8.666666666666666
2011_16,massa,3,24.73966666666667,21.1,32.351,9,77.23266666666666,12.0
2011_16,alguersuari,3,24.44972222222222,21.792,31.836,7,58.57533333333333,5.333333333333333
2011_16,rosberg,3,25.212666666666667,20.575,30.261,6,75.638,7.5
2011_16,buemi,3,26.10966666666667,21.849,32.827,6,55.709666666666664,10.333333333333334
2011_16,resta,3,24.843500000000002,21.553,30.704,7,56.96266666666667,9.333333333333334
2011_16,sutil,3,26.815166666666663,21.337,33.418,5,64.41149999999999,9.5
2011_16,barrichello,3,26.34583333333333,21.89,30.544,7,60.109,12.666666666666666
2011_16,bruno_senna,3,26.788472222222225,22.273,36.856,9,83.47266666666667,14.666666666666666
2011_16,kovalainen,3,25.484055555555557,21.412,32.202,8,68.80066666666666,14.0
2011_16,kobayashi,3,25.979333333333333,22.299,31.602,8,71.56700000000001,12.666666666666666
2011_16,perez,3,27.5675,21.655,33.344,4,55.135,5.0
2011_16,trulli,3,26.91938888888889,21.636,33.317,8,71.78966666666666,17.0
2011_16,glock,3,23.677083333333332,21.726,25.563,5,59.0485,17.5
2011_16,ricciardo,3,25.331166666666665,22.91,44.17,8,70.86399999999999,13.666666666666666
2011_16,ambrosio,3,27.42875,22.258,31.763,5,66.44749999999999,12.5
2011_16,liuzzi,3,30.23075,22.631,42.92,7,108.3245,23.0
2011_16,maldonado,3,24.83261111111111,21.012,30.888,8,66.885,10.333333333333334
2011_16,petrov,3,25.853499999999997,20.832,30.807,5,67.0265,7.5
2011_16,michael_schumacher,3,24.425,20.667,29.61,7,55.974,7.0
2011_17,vettel,3,24.17061111111111,19.985,30.809,8,65.81933333333333,11.0
2011_17,button,3,23.942888888888888,20.713,30.305,8,64.908,7.666666666666667
2011_17,alonso,3,24.06694444444445,20.639,30.621,8,65.26466666666668,8.666666666666666
2011_17,webber,3,24.35166666666667,20.8,31.204,8,66.117,11.666666666666666
2011_17,michael_schumacher,3,23.717166666666667,20.238,29.61,6,47.812333333333335,4.666666666666667
2011_17,rosberg,3,23.61894444444444,20.091,30.261,8,64.04633333333334,6.333333333333333
2011_17,hamilton,3,24.051355555555556,20.584,33.456,10,85.052,14.333333333333334
2011_17,alguersuari,3,24.509555555555554,21.792,31.836,7,58.695,8.0
2011_17,sutil,3,25.66611111111111,21.337,33.418,7,58.51966666666666,12.666666666666666
2011_17,perez,3,25.554000000000002,21.225,33.344,7,58.28366666666667,10.666666666666666
2011_17,petrov,3,24.395,20.832,30.807,6,51.84366666666667,5.666666666666667
2011_17,bruno_senna,3,26.41425,21.163,36.856,8,75.17399999999999,12.0
2011_17,resta,3,24.542833333333334,21.06,30.704,7,56.361333333333334,9.666666666666666
2011_17,kovalainen,3,25.269222222222222,21.412,32.202,8,68.371,14.666666666666666
2011_17,barrichello,3,24.92883333333333,21.722,30.544,7,57.275,11.333333333333334
2011_17,ambrosio,3,26.505333333333336,22.258,31.763,7,60.73733333333333,15.0
2011_17,karthikeyan,3,29.90105555555556,24.675,39.917,7,68.55366666666667,16.666666666666668
2011_17,ricciardo,3,27.753500000000003,22.115,44.17,8,75.70866666666667,19.333333333333332
2011_17,trulli,3,25.49955555555556,21.636,33.317,8,68.95,17.333333333333332
2011_17,massa,3,24.865166666666664,21.08,32.351,9,77.48366666666665,15.333333333333334
2011_17,buemi,3,25.404666666666667,21.849,32.827,6,54.29966666666667,10.0
2011_17,maldonado,3,23.618444444444446,13.984,30.888,9,70.85533333333333,14.0
2011_17,glock,3,22.947833333333335,21.726,25.563,5,57.59,19.5
2011_17,kobayashi,3,25.194833333333335,21.472,31.602,9,77.62833333333333,15.666666666666666
2011_18,hamilton,3,22.138222222222225,20.584,27.193,8,59.509666666666675,13.333333333333334
2011_18,alonso,3,21.229388888888888,20.639,21.873,7,49.48066666666667,8.0
2011_18,button,3,21.054000000000002,20.713,21.838,7,49.086333333333336,6.666666666666667
2011_18,webber,3,21.226,20.8,21.82,7,49.63466666666667,8.333333333333334
2011_18,massa,3,21.677333333333333,14.919,27.619,8,57.578333333333326,14.666666666666666
2011_18,rosberg,3,21.05933333333333,20.091,22.978,7,49.013000000000005,7.0
2011_18,michael_schumacher,3,20.9325,20.238,22.57,6,42.243,5.333333333333333
2011_18,sutil,3,22.210277777777776,21.337,24.82,7,51.608000000000004,13.333333333333334
2011_18,resta,3,21.871388888888887,20.984,24.15,8,58.42499999999999,15.333333333333334
2011_18,kobayashi,3,23.086,21.472,25.578,5,57.6175,14.0
2011_18,perez,3,22.772499999999997,21.225,24.789,7,52.720666666666666,13.333333333333334
2011_18,barrichello,3,24.093666666666667,21.722,33.65,7,55.60466666666667,16.0
2011_18,petrov,3,22.458,20.832,27.137,5,37.75666666666667,6.666666666666667
2011_18,maldonado,3,20.169,13.984,22.035,6,60.507000000000005,15.5
2011_18,alguersuari,3,22.490333333333336,21.792,23.084,6,44.98066666666667,10.0
2011_18,bruno_senna,3,22.552666666666667,21.163,25.927,6,45.105333333333334,8.0
2011_18,kovalainen,3,22.081500000000002,21.412,22.669,7,51.43666666666667,13.333333333333334
2011_18,trulli,3,24.63788888888889,21.636,40.734,8,66.365,19.0
2011_18,glock,3,24.424555555555557,21.726,27.378,6,47.51933333333333,13.666666666666666
2011_18,liuzzi,3,28.1555,22.092,42.92,10,96.22133333333333,23.333333333333332
2011_18,ricciardo,3,25.983166666666666,22.115,42.529,8,70.39766666666668,20.666666666666668
2011_18,buemi,3,22.15766666666667,21.849,22.579,4,29.506,4.666666666666667
2011_18,ambrosio,3,23.47266666666667,22.258,26.905,7,54.672000000000004,17.666666666666668
2011_18,vettel,3,21.13372222222222,19.985,22.374,7,49.564666666666675,8.666666666666666
2011_19,webber,3,19.010777777777776,20.8,25.182,7,42.989,9.666666666666666
2011_19,vettel,3,20.75475,19.985,21.449,4,41.5095,4.0
2011_19,button,3,20.943833333333334,20.301,21.838,6,41.88766666666667,7.333333333333333
2011_19,alonso,3,21.128333333333334,20.211,21.873,6,42.25666666666667,8.666666666666666
2011_19,massa,3,21.358666666666664,14.919,27.619,7,49.871333333333325,13.333333333333334
2011_19,sutil,3,21.851166666666668,20.356,24.82,6,43.702333333333335,11.666666666666666
2011_19,rosberg,3,20.780333333333335,19.785,22.978,6,41.56066666666667,6.333333333333333
2011_19,resta,3,21.334388888888885,20.216,24.15,6,43.336666666666666,10.0
2011_19,kobayashi,3,22.180750000000003,19.833,25.578,5,55.807,19.0
2011_19,petrov,3,22.219666666666665,19.968,27.137,5,37.28,8.666666666666666
2011_19,alguersuari,3,25.917166666666663,21.363,43.574,6,51.834333333333326,16.0
2011_19,buemi,3,22.312,21.992,22.579,3,33.334500000000006,6.5
2011_19,perez,3,22.525333333333332,19.979,24.789,7,52.226333333333336,17.333333333333332
2011_19,barrichello,3,24.135166666666663,20.534,33.65,6,48.270333333333326,15.333333333333334
2011_19,michael_schumacher,3,20.524833333333333,19.66,21.482,5,34.303666666666665,3.3333333333333335
2011_19,kovalainen,3,21.77416666666667,20.652,22.669,6,43.54833333333334,12.333333333333334
2011_19,bruno_senna,3,20.50616666666667,12.959,22.144,7,47.03133333333333,12.666666666666666
2011_19,trulli,3,24.23761111111111,20.791,40.734,7,58.22833333333333,16.666666666666668
2011_19,ambrosio,3,23.619,22.412,26.905,4,47.238,16.0
2011_19,ricciardo,3,25.707888888888892,21.693,42.529,7,62.09100000000001,19.666666666666668
2011_19,liuzzi,3,23.483,21.247,28.244,7,56.284333333333336,16.666666666666668
2011_19,hamilton,3,21.358166666666666,19.35,27.193,7,50.704666666666675,9.666666666666666
2011_19,maldonado,3,17.872500000000002,12.897,22.035,5,45.343,12.0
2011_19,glock,3,23.68716666666667,20.561,27.378,5,38.248333333333335,10.666666666666666
2012_01,button,3,21.203833333333336,20.301,22.005,7,49.58833333333334,11.666666666666666
2012_01,vettel,3,21.328166666666668,20.652,22.094,5,53.2685,11.5
2012_01,hamilton,3,21.361611111111113,19.35,27.193,8,57.620000000000005,12.666666666666666
2012_01,webber,3,19.02011111111111,20.755,25.182,8,49.955000000000005,12.333333333333334
2012_01,alonso,3,21.102055555555555,20.211,21.873,7,49.114,11.333333333333334
2012_01,kobayashi,3,22.32225,19.833,25.117,4,44.6445,13.5
2012_01,raikkonen,0,0.0,0.0,0.0,0,0.0,0.0
2012_01,perez,3,22.609333333333336,19.979,24.789,6,45.21866666666667,12.0
2012_01,ricciardo,3,25.885555555555555,21.693,42.529,7,62.446333333333335,18.0
2012_01,resta,3,21.230555555555554,20.216,24.15,6,43.129,8.0
2012_01,vergne,0,0.0,0.0,0.0,0,0.0,0.0
2012_01,rosberg,3,20.875,19.785,22.978,6,41.75,6.0
2012_01,maldonado,3,19.055,12.897,21.561,3,27.3295,2.0
2012_01,glock,3,23.668833333333335,20.561,27.378,4,30.727666666666664,6.0
2012_01,pic,0,0.0,0.0,0.0,0,0.0,0.0
2012_01,bruno_senna,3,20.108999999999998,12.959,23.289,9,59.79466666666667,17.666666666666668
2012_01,massa,3,21.029833333333332,14.919,27.619,7,49.21366666666666,10.0
2012_01,kovalainen,3,21.709166666666665,20.652,22.854,7,50.79,15.333333333333334
2012_01,petrov,3,22.39944444444444,19.968,27.137,7,52.138,15.0
2012_01,michael_schumacher,3,21.293944444444445,19.66,25.481,7,50.103,10.666666666666666
2012_01,grosjean,0,0.0,0.0,0.0,0,0.0,0.0
2012_01,hulkenberg,0,0.0,0.0,0.0,0,0.0,0.0
2012_02,alonso,3,21.154888888888888,20.211,22.035,7,49.21966666666666,9.666666666666666
2012_02,perez,3,22.659166666666668,19.979,24.654,5,37.35766666666667,7.666666666666667
2012_02,hamilton,3,21.094277777777776,19.35,23.464,7,49.097,8.333333333333334
2012_02,webber,3,19.61761111111111,20.755,25.182,8,51.15,12.666666666666666
2012_02,raikkonen,1,24.0955,23.31,24.881,2,48.191,10.0
2012_02,bruno_senna,3,21.604944444444445,12.959,30.888,10,71.59366666666666,20.333333333333332
2012_02,resta,3,22.076000000000004,20.216,24.933,5,37.413333333333334,6.0
2012_02,vergne,1,23.386,23.203,23.569,2,46.772,9.0
2012_02,hulkenberg,1,0.0,0.0,0.0,0,0.0,0.0
2012_02,michael_schumacher,3,21.347166666666666,19.66,25.481,5,53.967,14.5
2012_02,vettel,3,22.708916666666667,20.652,24.256,5,56.03,14.5
2012_02,ricciardo,3,24.090777777777777,21.693,32.319,7,57.062000000000005,16.666666666666668
2012_02,rosberg,3,21.22383333333333,19.785,23.203,6,42.44766666666666,4.666666666666667
2012_02,button,3,21.734166666666667,20.301,23.275,7,50.649,11.0
2012_02,massa,3,21.314055555555555,20.035,22.528,7,50.06633333333334,9.0
2012_02,petrov,3,22.316444444444443,19.968,24.579,6,43.778999999999996,10.333333333333334
2012_02,glock,3,23.104166666666668,20.561,26.322,5,38.724333333333334,10.0
2012_02,kovalainen,3,22.989666666666665,20.652,28.888,8,62.00266666666666,17.0
2012_02,maldonado,3,20.468833333333333,12.897,23.427,5,33.75066666666667,4.0
2012_02,pic,1,30.458333333333332,17.088,48.984,3,91.375,19.0
2012_02,karthikeyan,3,26.469222222222225,23.605,29.54,7,61.69,15.333333333333334
2012_02,rosa,1,27.1635,24.039,30.288,2,54.327,6.0
2012_02,kobayashi,3,23.132833333333334,19.833,25.346,6,46.26566666666667,13.0
2012_02,grosjean,1,0.0,0.0,0.0,0,0.0,0.0
2012_03,rosberg,3,22.6985,20.658,25.6,8,61.577,8.666666666666666
2012_03,button,3,23.781333333333333,21.038,36.517,10,81.48933333333333,15.333333333333334
2012_03,hamilton,3,23.359444444444446,20.396,27.961,8,62.35733333333334,11.0
2012_03,webber,3,22.88361111111111,20.755,26.337,8,60.948,9.333333333333334
2012_03,vettel,3,23.355694444444442,20.652,25.884,9,70.21900000000001,16.333333333333332
2012_03,grosjean,2,0.0,0.0,0.0,0,0.0,0.0
2012_03,bruno_senna,3,24.425861111111114,14.029,31.006,11,88.89633333333335,20.666666666666668
2012_03,maldonado,3,22.83075,21.561,25.535,7,54.230999999999995,8.0
2012_03,alonso,3,22.017500000000002,20.664,24.653,8,58.72833333333333,7.333333333333333
2012_03,kobayashi,3,24.647000000000002,21.231,28.122,7,57.964999999999996,11.666666666666666
2012_03,perez,3,23.52411111111111,21.337,25.671,6,47.39133333333333,5.0
2012_03,resta,3,23.00611111111111,20.745,24.933,7,53.681000000000004,6.666666666666667
2012_03,massa,3,22.77288888888889,21.053,26.934,9,69.40366666666667,13.0
2012_03,raikkonen,2,24.976083333333335,23.31,27.602,5,62.8805,10.0
2012_03,hulkenberg,2,23.587666666666667,23.358,23.856,3,70.763,5.0
2012_03,vergne,2,23.582749999999997,23.203,24.216,4,47.165499999999994,5.0
2012_03,ricciardo,3,24.63219444444444,22.61,32.319,9,74.18933333333332,15.666666666666666
2012_03,petrov,3,24.91122222222222,21.169,30.335,7,58.34766666666667,12.333333333333334
2012_03,glock,3,24.506,22.452,26.322,6,49.98866666666667,8.333333333333334
2012_03,pic,2,31.57633333333333,17.088,48.984,6,94.729,18.5
2012_03,rosa,2,27.424083333333336,15.684,38.887,5,68.6905,9.5
2012_03,karthikeyan,3,27.456055555555555,23.605,36.876,7,63.663666666666664,13.666666666666666
2012_03,kovalainen,3,25.66425,21.478,34.109,10,86.63366666666666,20.0
2012_03,michael_schumacher,3,23.120666666666665,20.782,25.481,6,69.362,14.5
2012_04,vettel,3,23.380083333333335,21.146,25.884,8,63.193000000000005,12.333333333333334
2012_04,raikkonen,3,23.805222222222223,21.433,27.602,7,56.22933333333333,9.666666666666666
2012_04,grosjean,3,23.509500000000003,21.184,25.835,2,47.019000000000005,13.0
2012_04,webber,3,22.74983333333333,20.377,26.337,8,60.54666666666666,10.333333333333334
2012_04,rosberg,3,22.753,20.645,25.6,8,61.686,9.0
2012_04,resta,3,22.81961111111111,20.387,24.933,7,53.308,6.333333333333333
2012_04,alonso,3,21.824944444444444,20.024,24.653,8,58.150666666666666,8.333333333333334
2012_04,hamilton,3,23.314444444444444,20.177,27.961,8,62.222333333333324,13.0
2012_04,massa,3,22.36488888888889,20.051,26.934,9,68.58766666666666,12.0
2012_04,michael_schumacher,3,22.720999999999997,21.746,24.831,4,46.416999999999994,3.5
2012_04,perez,3,23.86011111111111,22.565,25.671,6,48.06333333333333,7.0
2012_04,hulkenberg,3,25.15233333333333,21.027,32.407,5,62.0985,10.5
2012_04,kobayashi,3,24.073222222222224,21.012,28.122,8,63.968333333333334,14.666666666666666
2012_04,vergne,3,23.38727777777778,22.531,24.216,7,54.44,11.0
2012_04,ricciardo,3,24.269694444444443,21.884,32.319,9,73.46433333333333,15.0
2012_04,petrov,3,24.88177777777778,21.851,30.335,6,50.94966666666667,8.666666666666666
2012_04,kovalainen,3,27.52225,22.606,37.748,10,92.20766666666667,20.666666666666668
2012_04,button,3,24.11788888888889,20.474,36.517,10,82.49900000000001,16.333333333333332
2012_04,glock,3,24.162333333333333,21.327,26.322,7,56.785333333333334,10.333333333333334
2012_04,rosa,3,26.136388888888888,15.684,38.887,7,61.501,11.0
2012_04,karthikeyan,3,26.719166666666666,23.151,36.876,6,53.43833333333333,10.666666666666666
2012_04,bruno_senna,3,24.73152777777778,21.184,31.006,9,75.95,14.333333333333334
2012_04,maldonado,3,22.776750000000003,21.229,25.535,8,61.31,10.0
2012_04,pic,3,27.702666666666662,13.981,48.984,9,83.108,18.0
2012_05,maldonado,3,22.544249999999995,21.229,25.535,8,60.84499999999999,8.333333333333334
2012_05,alonso,3,22.13966666666667,20.024,24.653,9,66.419,11.666666666666666
2012_05,raikkonen,3,23.259055555555552,21.433,27.602,8,62.62266666666667,9.0
2012_05,grosjean,3,23.238916666666668,21.184,25.835,5,57.962,13.5
2012_05,kobayashi,3,23.935444444444443,21.012,28.122,9,71.80633333333333,17.0
2012_05,vettel,3,22.708250000000003,21.146,25.884,9,69.242,10.333333333333334
2012_05,rosberg,3,22.496222222222226,20.645,25.6,9,68.61900000000001,9.333333333333334
2012_05,hamilton,3,24.777777777777775,20.177,30.622,9,74.33333333333333,17.666666666666668
2012_05,button,3,24.086305555555555,20.474,36.517,12,97.74333333333334,22.333333333333332
2012_05,hulkenberg,3,24.25922222222222,21.027,32.407,8,63.87199999999999,10.0
2012_05,webber,3,22.44588888888889,20.377,26.337,9,67.33766666666666,10.666666666666666
2012_05,vergne,3,23.18716666666667,22.241,24.216,8,61.635,11.666666666666666
2012_05,ricciardo,3,23.235805555555554,21.884,25.829,9,70.36266666666667,14.666666666666666
2012_05,resta,3,21.992944444444444,20.387,23.988,7,51.654666666666664,2.6666666666666665
2012_05,massa,3,22.422,20.051,26.934,9,68.759,10.333333333333334
2012_05,kovalainen,3,26.80241666666667,22.606,37.748,11,97.98,23.0
2012_05,petrov,3,24.466444444444445,21.851,30.335,8,66.08966666666667,13.333333333333334
2012_05,glock,3,24.045888888888886,21.327,29.648,8,64.99733333333333,12.333333333333334
2012_05,rosa,3,25.102,15.684,38.887,8,67.45233333333333,15.0
2012_05,perez,3,23.650555555555556,22.565,25.671,8,63.355999999999995,11.666666666666666
2012_05,pic,3,25.55655555555555,13.981,36.542,7,60.65633333333334,12.0
2012_05,karthikeyan,3,27.263499999999997,23.151,36.876,8,71.49933333333333,13.666666666666666
2012_05,bruno_senna,3,23.53675,21.184,31.006,9,72.36566666666667,12.666666666666666
2012_05,michael_schumacher,3,22.51133333333333,21.746,24.831,7,53.03666666666666,3.6666666666666665
2012_06,webber,3,21.447111111111113,20.119,24.864,9,64.34133333333334,14.0
2012_06,rosberg,3,21.15711111111111,20.059,22.903,8,56.51166666666666,5.666666666666667
2012_06,alonso,3,20.977222222222224,19.456,23.449,9,62.93166666666667,12.0
2012_06,vettel,3,21.062416666666667,13.335,26.143,9,62.65866666666667,11.0
2012_06,hamilton,3,23.03827777777778,19.98,30.622,8,62.12433333333333,14.333333333333334
2012_06,massa,3,20.52325,13.259,23.557,9,61.16400000000001,11.0
2012_06,resta,3,21.161277777777777,19.867,22.483,7,49.15966666666666,5.0
2012_06,hulkenberg,3,23.240444444444446,20.515,32.407,8,60.815666666666665,12.0
2012_06,raikkonen,3,21.43472222222222,19.777,22.597,8,57.14966666666667,8.0
2012_06,bruno_senna,3,22.045250000000003,21.184,23.405,5,55.509,8.5
2012_06,perez,3,23.285666666666668,21.055,28.531,8,62.26133333333333,15.666666666666666
2012_06,vergne,3,22.31544444444445,20.388,23.623,9,66.94633333333333,16.0
2012_06,kovalainen,3,24.39827777777778,21.275,37.748,10,81.12666666666668,21.666666666666668
2012_06,glock,3,22.546666666666667,20.669,29.648,8,60.49966666666666,13.666666666666666
2012_06,karthikeyan,3,23.83966666666667,21.518,26.417,8,64.65166666666666,14.333333333333334
2012_06,button,3,21.980083333333337,19.888,26.618,10,73.594,17.666666666666668
2012_06,ricciardo,3,22.021777777777775,20.059,25.829,8,58.69833333333333,12.0
2012_06,pic,3,21.704111111111114,13.981,24.02,6,42.053333333333335,7.0
2012_06,michael_schumacher,3,21.316999999999997,20.113,22.192,5,36.044999999999995,2.0
2012_06,petrov,3,22.83677777777778,21.817,24.856,8,61.20066666666667,15.0
2012_06,kobayashi,3,22.370222222222225,20.381,25.59,9,67.11066666666666,18.666666666666668
2012_06,rosa,3,23.159111111111113,21.471,24.52,9,68.909,18.333333333333332
2012_06,maldonado,3,21.74011111111111,20.218,22.868,7,50.55433333333334,8.333333333333334
2012_06,grosjean,3,22.434055555555556,20.223,25.835,8,59.465666666666664,13.0
