race_id,driver_id,dnf_previous_5,dns_previous_5,mechanical_dnf_previous_5,accident_dnf_previous_5,disqualified_previous_5,finish_rate_previous_5,reliability_score
2012_01,bruno_senna,0,0,0,0,0,1.0,1.0
2012_01,massa,1,0,1,0,0,0.8,0.7000000000000001
2012_01,kovalainen,0,0,0,0,0,1.0,1.0
2012_01,petrov,1,0,0,1,0,0.8,0.75
2012_01,michael_schumacher,1,0,0,1,0,0.8,0.75
2012_01,grosjean,0,0,0,0,0,1.0,1.0
2012_01,hulkenberg,0,0,0,0,0,1.0,1.0
2012_02,alonso,0,0,0,0,0,1.0,1.0
2012_02,perez,0,0,0,0,0,1.0,1.0
2012_02,hamilton,1,0,1,0,0,0.8,0.7000000000000001
2012_02,webber,0,0,0,0,0,1.0,1.0
2012_02,raikkonen,0,0,0,0,0,1.0,1.0
2012_02,bruno_senna,1,0,0,1,0,0.8,0.75
2012_02,resta,0,0,0,0,0,1.0,1.0
2012_02,vergne,0,0,0,0,0,1.0,1.0
2012_02,hulkenberg,1,0,0,1,0,0.0,-0.05
2012_02,michael_schumacher,2,0,1,1,0,0.6,0.45
2012_02,vettel,1,0,0,0,0,0.8,0.8
2012_02,ricciardo,1,0,1,0,0,0.8,0.7000000000000001
2012_02,rosberg,0,0,0,0,0,1.0,1.0
2012_02,button,0,0,0,0,0,1.0,1.0
2012_02,massa,2,0,1,1,0,0.6,0.45
2012_02,petrov,2,0,0,1,0,0.6,0.5499999999999999
2012_02,glock,2,0,0,1,0,0.6,0.5499999999999999
2012_02,kovalainen,1,0,1,0,0,0.8,0.7000000000000001
2012_02,maldonado,4,0,2,1,0,0.2,-0.05
2012_02,pic,0,0,0,0,0,1.0,1.0
2012_02,karthikeyan,0,0,0,0,0,1.0,1.0
2012_02,rosa,0,0,0,0,0,1.0,1.0
2012_02,kobayashi,1,0,0,1,0,0.8,0.75
2012_02,grosjean,1,0,0,1,0,0.0,-0.05
2012_03,rosberg,0,0,0,0,0,1.0,1.0
2012_03,button,0,0,0,0,0,1.0,1.0
2012_03,hamilton,1,0,1,0,0,0.8,0.7000000000000001
2012_03,webber,0,0,0,0,0,1.0,1.0
2012_03,vettel,1,0,0,0,0,0.8,0.8
2012_03,grosjean,2,0,0,2,0,0.0,-0.1
2012_03,bruno_senna,1,0,0,1,0,0.8,0.75
2012_03,maldonado,4,0,2,1,0,0.2,-0.05
2012_03,alonso,0,0,0,0,0,1.0,1.0
2012_03,kobayashi,2,0,0,1,0,0.6,0.5499999999999999
2012_03,perez,0,0,0,0,0,1.0,1.0
2012_03,resta,0,0,0,0,0,1.0,1.0
2012_03,massa,2,0,1,1,0,0.6,0.45
2012_03,raikkonen,0,0,0,0,0,1.0,1.0
2012_03,hulkenberg,1,0,0,1,0,0.5,0.45
2012_03,vergne,0,0,0,0,0,1.0,1.0
2012_03,ricciardo,1,0,1,0,0,0.8,0.7000000000000001
2012_03,petrov,1,0,0,0,0,0.8,0.8
2012_03,glock,2,0,0,1,0,0.6,0.5499999999999999
2012_03,pic,0,0,0,0,0,1.0,1.0
2012_03,rosa,0,0,0,0,0,1.0,1.0
2012_03,karthikeyan,0,0,0,0,0,1.0,1.0
2012_03,kovalainen,1,0,1,0,0,0.8,0.7000000000000001
2012_03,michael_schumacher,1,0,1,0,0,0.8,0.7000000000000001
2012_04,vettel,1,0,0,0,0,0.8,0.8
2012_04,raikkonen,0,0,0,0,0,1.0,1.0
2012_04,grosjean,2,0,0,2,0,0.3333333333333333,0.2333333333333333
2012_04,webber,0,0,0,0,0,1.0,1.0
2012_04,rosberg,0,0,0,0,0,1.0,1.0
2012_04,resta,0,0,0,0,0,1.0,1.0
2012_04,alonso,0,0,0,0,0,1.0,1.0
2012_04,hamilton,1,0,1,0,0,0.8,0.7000000000000001
2012_04,massa,1,0,0,1,0,0.8,0.75
2012_04,michael_schumacher,2,0,1,0,0,0.6,0.5
2012_04,perez,0,0,0,0,0,1.0,1.0
2012_04,hulkenberg,1,0,0,1,0,0.6666666666666666,0.6166666666666666
2012_04,kobayashi,1,0,0,0,0,0.8,0.8
2012_04,vergne,0,0,0,0,0,1.0,1.0
2012_04,ricciardo,1,0,1,0,0,0.8,0.7000000000000001
2012_04,petrov,1,0,0,0,0,0.8,0.8
2012_04,kovalainen,1,0,1,0,0,0.8,0.7000000000000001
2012_04,button,0,0,0,0,0,1.0,1.0
2012_04,glock,1,0,0,0,0,0.8,0.8
2012_04,rosa,0,0,0,0,0,1.0,1.0
2012_04,karthikeyan,0,0,0,0,0,1.0,1.0
2012_04,bruno_senna,1,0,0,1,0,0.8,0.75
2012_04,maldonado,3,0,1,1,0,0.4,0.25000000000000006
2012_04,pic,0,0,0,0,0,1.0,1.0
2012_05,maldonado,4,0,1,1,0,0.2,0.05
2012_05,alonso,0,0,0,0,0,1.0,1.0
2012_05,raikkonen,0,0,0,0,0,1.0,1.0
2012_05,grosjean,2,0,0,2,0,0.5,0.4
2012_05,kobayashi,1,0,0,0,0,0.8,0.8
2012_05,vettel,0,0,0,0,0,1.0,1.0
2012_05,rosberg,0,0,0,0,0,1.0,1.0
2012_05,hamilton,1,0,1,0,0,0.8,0.7000000000000001
2012_05,button,1,0,1,0,0,0.8,0.7000000000000001
2012_05,hulkenberg,1,0,0,1,0,0.75,0.7
2012_05,webber,0,0,0,0,0,1.0,1.0
2012_05,vergne,0,0,0,0,0,1.0,1.0
2012_05,ricciardo,0,0,0,0,0,1.0,1.0
2012_05,resta,0,0,0,0,0,1.0,1.0
2012_05,massa,1,0,0,1,0,0.8,0.75
2012_05,kovalainen,1,0,1,0,0,0.8,0.7000000000000001
2012_05,petrov,1,0,0,0,0,0.8,0.8
2012_05,glock,1,0,0,0,0,0.8,0.8
2012_05,rosa,0,0,0,0,0,1.0,1.0
2012_05,perez,0,0,0,0,0,1.0,1.0
2012_05,pic,1,0,1,0,0,0.75,0.65
2012_05,karthikeyan,0,0,0,0,0,1.0,1.0
2012_05,bruno_senna,2,0,0,1,0,0.6,0.5499999999999999
2012_05,michael_schumacher,2,0,1,0,0,0.6,0.5
2012_06,webber,0,0,0,0,0,1.0,1.0
2012_06,rosberg,0,0,0,0,0,1.0,1.0
2012_06,alonso,0,0,0,0,0,1.0,1.0
2012_06,vettel,0,0,0,0,0,1.0,1.0
2012_06,hamilton,0,0,0,0,0,1.0,1.0
2012_06,massa,1,0,0,1,0,0.8,0.75
2012_06,resta,0,0,0,0,0,1.0,1.0
2012_06,hulkenberg,1,0,0,1,0,0.8,0.75
2012_06,raikkonen,0,0,0,0,0,1.0,1.0
2012_06,bruno_senna,3,0,0,2,0,0.4,0.30000000000000004
2012_06,perez,1,0,0,0,0,0.8,0.8
2012_06,vergne,0,0,0,0,0,1.0,1.0
2012_06,kovalainen,1,0,1,0,0,0.8,0.7000000000000001
2012_06,glock,0,0,0,0,0,1.0,1.0
2012_06,karthikeyan,1,0,1,0,0,0.8,0.7000000000000001
2012_06,button,1,0,1,0,0,0.8,0.7000000000000001
2012_06,ricciardo,0,0,0,0,0,1.0,1.0
2012_06,pic,2,0,2,0,0,0.6,0.39999999999999997
2012_06,michael_schumacher,3,0,1,1,0,0.4,0.25000000000000006
2012_06,petrov,1,0,0,0,0,0.8,0.8
2012_06,kobayashi,1,0,0,0,0,0.8,0.8
2012_06,rosa,0,0,0,0,0,1.0,1.0
2012_06,maldonado,3,0,1,1,0,0.4,0.25000000000000006
2012_06,grosjean,2,0,0,2,0,0.6,0.5
2012_07,hamilton,0,0,0,0,0,1.0,1.0
2012_07,grosjean,2,0,0,2,0,0.6,0.5
2012_07,perez,1,0,0,0,0,0.8,0.8
2012_07,vettel,0,0,0,0,0,1.0,1.0
2012_07,alonso,0,0,0,0,0,1.0,1.0
2012_07,rosberg,0,0,0,0,0,1.0,1.0
2012_07,webber,0,0,0,0,0,1.0,1.0
2012_07,raikkonen,0,0,0,0,0,1.0,1.0
2012_07,kobayashi,2,0,0,1,0,0.6,0.5499999999999999
2012_07,massa,0,0,0,0,0,1.0,1.0
2012_07,resta,0,0,0,0,0,1.0,1.0
2012_07,hulkenberg,0,0,0,0,0,1.0,1.0
2012_07,maldonado,3,0,1,1,0,0.4,0.25000000000000006
2012_07,ricciardo,1,0,0,0,0,0.8,0.8
2012_07,vergne,0,0,0,0,0,1.0,1.0
2012_07,button,2,0,1,1,0,0.6,0.45
2012_07,bruno_senna,2,0,0,1,0,0.6,0.5499999999999999
2012_07,kovalainen,0,0,0,0,0,1.0,1.0
2012_07,petrov,1,0,1,0,0,0.8,0.7000000000000001
2012_07,pic,3,0,2,0,0,0.4,0.2
2012_07,glock,0,0,0,0,0,1.0,1.0
2012_07,michael_schumacher,3,0,1,1,0,0.4,0.25000000000000006
2012_07,rosa,1,0,0,1,0,0.8,0.75
2012_07,karthikeyan,1,0,1,0,0,0.8,0.7000000000000001
2012_08,alonso,0,0,0,0,0,1.0,1.0
2012_08,raikkonen,0,0,0,0,0,1.0,1.0
2012_08,michael_schumacher,4,0,1,1,0,0.2,0.05
2012_08,webber,0,0,0,0,0,1.0,1.0
2012_08,hulkenberg,0,0,0,0,0,1.0,1.0
2012_08,rosberg,0,0,0,0,0,1.0,1.0
2012_08,resta,0,0,0,0,0,1.0,1.0
2012_08,button,2,0,1,1,0,0.6,0.45
2012_08,perez,1,0,0,0,0,0.8,0.8
2012_08,bruno_senna,2,0,0,1,0,0.6,0.5499999999999999
2012_08,ricciardo,1,0,0,0,0,0.8,0.8
2012_08,maldonado,2,0,0,1,0,0.6,0.5499999999999999
2012_08,petrov,1,0,1,0,0,0.8,0.7000000000000001
2012_08,kovalainen,0,0,0,0,0,1.0,1.0
2012_08,pic,3,0,2,0,0,0.4,0.2
2012_08,massa,0,0,0,0,0,1.0,1.0
2012_08,rosa,2,0,1,1,0,0.6,0.45
2012_08,karthikeyan,2,0,2,0,0,0.6,0.39999999999999997
2012_08,hamilton,0,0,0,0,0,1.0,1.0
2012_08,grosjean,1,0,0,1,0,0.8,0.75
2012_08,vettel,0,0,0,0,0,1.0,1.0
2012_08,kobayashi,1,0,0,1,0,0.8,0.75
2012_08,vergne,0,0,0,0,0,1.0,1.0
2012_08,glock,1,0,1,0,0,0.8,0.7000000000000001
2012_09,webber,0,0,0,0,0,1.0,1.0
2012_09,alonso,0,0,0,0,0,1.0,1.0
2012_09,vettel,1,0,1,0,0,0.8,0.7000000000000001
2012_09,massa,0,0,0,0,0,1.0,1.0
2012_09,raikkonen,0,0,0,0,0,1.0,1.0
2012_09,grosjean,2,0,0,1,0,0.6,0.5499999999999999
2012_09,michael_schumacher,3,0,1,1,0,0.4,0.25000000000000006
2012_09,hamilton,1,0,0,1,0,0.8,0.75
2012_09,bruno_senna,2,0,0,1,0,0.6,0.5499999999999999
2012_09,button,2,0,1,1,0,0.6,0.45
2012_09,kobayashi,2,0,0,2,0,0.6,0.5
2012_09,hulkenberg,0,0,0,0,0,1.0,1.0
2012_09,ricciardo,1,0,0,0,0,0.8,0.8
2012_09,vergne,1,0,0,1,0,0.8,0.75
2012_09,rosberg,0,0,0,0,0,1.0,1.0
2012_09,maldonado,2,0,0,1,0,0.6,0.5499999999999999
2012_09,kovalainen,0,0,0,0,0,1.0,1.0
2012_09,glock,2,0,1,0,0,0.6,0.5
2012_09,pic,3,0,2,0,0,0.4,0.2
2012_09,rosa,2,0,1,1,0,0.6,0.45
2012_09,karthikeyan,2,0,2,0,0,0.6,0.39999999999999997
2012_09,perez,1,0,0,0,0,0.8,0.8
2012_09,resta,0,0,0,0,0,1.0,1.0
2012_09,petrov,1,0,1,0,0,0.8,0.7000000000000001
2012_10,alonso,0,0,0,0,0,1.0,1.0
2012_10,button,1,0,0,1,0,0.8,0.75
2012_10,raikkonen,0,0,0,0,0,1.0,1.0
2012_10,kobayashi,2,0,0,2,0,0.6,0.5
2012_10,vettel,1,0,1,0,0,0.8,0.7000000000000001
2012_10,perez,2,0,0,1,0,0.6,0.5499999999999999
2012_10,michael_schumacher,3,0,1,1,0,0.4,0.25000000000000006
2012_10,webber,0,0,0,0,0,1.0,1.0
2012_10,hulkenberg,0,0,0,0,0,1.0,1.0
2012_10,rosberg,0,0,0,0,0,1.0,1.0
2012_10,resta,1,0,0,1,0,0.8,0.75
2012_10,massa,0,0,0,0,0,1.0,1.0
2012_10,ricciardo,1,0,0,0,0,0.8,0.8
2012_10,vergne,1,0,0,1,0,0.8,0.75
2012_10,maldonado,1,0,0,1,0,0.8,0.75
2012_10,petrov,2,0,2,0,0,0.6,0.39999999999999997
2012_10,bruno_senna,1,0,0,1,0,0.8,0.75
2012_10,grosjean,2,0,0,1,0,0.6,0.5499999999999999
2012_10,kovalainen,0,0,0,0,0,1.0,1.0
2012_10,pic,2,0,1,0,0,0.6,0.5
2012_10,rosa,2,0,1,1,0,0.6,0.45
2012_10,glock,2,0,1,0,0,0.6,0.5
2012_10,karthikeyan,2,0,2,0,0,0.6,0.39999999999999997
2012_10,hamilton,1,0,0,1,0,0.8,0.75
2012_11,hamilton,2,0,0,1,0,0.6,0.5499999999999999
2012_11,raikkonen,0,0,0,0,0,1.0,1.0
2012_11,grosjean,2,0,0,1,0,0.6,0.5499999999999999
2012_11,vettel,1,0,1,0,0,0.8,0.7000000000000001
2012_11,alonso,0,0,0,0,0,1.0,1.0
2012_11,button,1,0,0,1,0,0.8,0.75
2012_11,bruno_senna,0,0,0,0,0,1.0,1.0
2012_11,webber,0,0,0,0,0,1.0,1.0
2012_11,massa,0,0,0,0,0,1.0,1.0
2012_11,rosberg,0,0,0,0,0,1.0,1.0
2012_11,hulkenberg,0,0,0,0,0,1.0,1.0
2012_11,resta,1,0,0,1,0,0.8,0.75
2012_11,maldonado,1,0,0,1,0,0.8,0.75
2012_11,perez,1,0,0,1,0,0.8,0.75
2012_11,ricciardo,1,0,0,0,0,0.8,0.8
2012_11,vergne,1,0,0,1,0,0.8,0.75
2012_11,kovalainen,0,0,0,0,0,1.0,1.0
2012_11,kobayashi,2,0,0,2,0,0.6,0.5
2012_11,petrov,2,0,2,0,0,0.6,0.39999999999999997
2012_11,pic,1,0,0,0,0,0.8,0.8
2012_11,glock,2,0,1,0,0,0.6,0.5
2012_11,rosa,2,0,1,1,0,0.6,0.45
2012_11,karthikeyan,1,0,1,0,0,0.8,0.7000000000000001
2012_11,michael_schumacher,2,0,1,0,0,0.6,0.5
2012_12,button,0,0,0,0,0,1.0,1.0
2012_12,vettel,1,0,1,0,0,0.8,0.7000000000000001
2012_12,raikkonen,0,0,0,0,0,1.0,1.0
2012_12,hulkenberg,0,0,0,0,0,1.0,1.0
2012_12,massa,0,0,0,0,0,1.0,1.0
2012_12,webber,0,0,0,0,0,1.0,1.0
2012_12,michael_schumacher,1,0,0,0,0,0.8,0.8
2012_12,vergne,1,0,0,1,0,0.8,0.75
2012_12,ricciardo,0,0,0,0,0,1.0,1.0
2012_12,resta,1,0,0,1,0,0.8,0.75
2012_12,rosberg,0,0,0,0,0,1.0,1.0
2012_12,bruno_senna,0,0,0,0,0,1.0,1.0
2012_12,kobayashi,1,0,0,1,0,0.8,0.75
2012_12,petrov,1,0,1,0,0,0.8,0.7000000000000001
2012_12,glock,2,0,1,0,0,0.6,0.5
2012_12,pic,0,0,0,0,0,1.0,1.0
2012_12,kovalainen,0,0,0,0,0,1.0,1.0
2012_12,rosa,1,0,1,0,0,0.8,0.7000000000000001
2012_12,karthikeyan,2,0,2,0,0,0.6,0.39999999999999997
2012_12,maldonado,0,0,0,0,0,1.0,1.0
2012_12,perez,1,0,0,1,0,0.8,0.75
2012_12,alonso,0,0,0,0,0,1.0,1.0
2012_12,hamilton,2,0,0,1,0,0.6,0.5499999999999999
2012_12,grosjean,1,0,0,0,0,0.8,0.8
2012_13,hamilton,3,0,0,2,0,0.4,0.30000000000000004
2012_13,perez,2,0,0,2,0,0.6,0.5
2012_13,alonso,1,0,0,1,0,0.8,0.75
2012_13,massa,0,0,0,0,0,1.0,1.0
2012_13,raikkonen,0,0,0,0,0,1.0,1.0
2012_13,michael_schumacher,0,0,0,0,0,1.0,1.0
2012_13,rosberg,0,0,0,0,0,1.0,1.0
2012_13,resta,1,0,0,1,0,0.8,0.75
2012_13,kobayashi,1,0,0,1,0,0.8,0.75
2012_13,bruno_senna,0,0,0,0,0,1.0,1.0
2012_13,maldonado,1,0,0,1,0,0.8,0.75
2012_13,ricciardo,0,0,0,0,0,1.0,1.0
2012_13,ambrosio,1,0,1,0,0,0.8,0.7000000000000001
2012_13,kovalainen,0,0,0,0,0,1.0,1.0
2012_13,petrov,1,0,1,0,0,0.8,0.7000000000000001
2012_13,pic,0,0,0,0,0,1.0,1.0
2012_13,glock,1,0,0,0,0,0.8,0.8
2012_13,rosa,0,0,0,0,0,1.0,1.0
2012_13,karthikeyan,2,0,1,1,0,0.6,0.45
2012_13,webber,0,0,0,0,0,1.0,1.0
2012_13,hulkenberg,0,0,0,0,0,1.0,1.0
2012_13,vettel,1,0,1,0,0,0.8,0.7000000000000001
2012_13,button,0,0,0,0,0,1.0,1.0
2012_13,vergne,1,0,0,1,0,0.8,0.75
2012_14,vettel,1,0,0,0,0,0.8,0.8
2012_14,button,1,0,1,0,0,0.8,0.7000000000000001
2012_14,alonso,1,0,0,1,0,0.8,0.75
2012_14,resta,1,0,0,1,0,0.8,0.75
2012_14,rosberg,0,0,0,0,0,1.0,1.0
2012_14,raikkonen,0,0,0,0,0,1.0,1.0
2012_14,grosjean,2,0,0,1,0,0.6,0.5499999999999999
2012_14,massa,0,0,0,0,0,1.0,1.0
2012_14,ricciardo,0,0,0,0,0,1.0,1.0
2012_14,perez,2,0,0,2,0,0.6,0.5
2012_14,webber,1,0,0,0,0,0.8,0.8
2012_14,glock,0,0,0,0,0,1.0,1.0
2012_14,kobayashi,0,0,0,0,0,1.0,1.0
2012_14,hulkenberg,1,0,1,0,0,0.8,0.7000000000000001
2012_14,kovalainen,0,0,0,0,0,1.0,1.0
2012_14,pic,0,0,0,0,0,1.0,1.0
2012_14,rosa,0,0,0,0,0,1.0,1.0
2012_14,bruno_senna,0,0,0,0,0,1.0,1.0
2012_14,petrov,1,0,1,0,0,0.8,0.7000000000000001
2012_14,vergne,1,0,1,0,0,0.8,0.7000000000000001
2012_14,michael_schumacher,0,0,0,0,0,1.0,1.0
2012_14,maldonado,1,0,0,1,0,0.8,0.75
2012_14,karthikeyan,2,0,1,1,0,0.6,0.45
2012_14,hamilton,2,0,0,1,0,0.6,0.5499999999999999
2012_15,vettel,1,0,0,0,0,0.8,0.8
2012_15,massa,0,0,0,0,0,1.0,1.0
2012_15,kobayashi,0,0,0,0,0,1.0,1.0
2012_15,button,1,0,1,0,0,0.8,0.7000000000000001
2012_15,hamilton,3,0,1,1,0,0.4,0.25000000000000006
2012_15,raikkonen,0,0,0,0,0,1.0,1.0
2012_15,hulkenberg,1,0,1,0,0,0.8,0.7000000000000001
2012_15,maldonado,2,0,1,1,0,0.6,0.45
2012_15,webber,1,0,0,0,0,0.8,0.8
2012_15,ricciardo,0,0,0,0,0,1.0,1.0
2012_15,michael_schumacher,1,0,0,1,0,0.8,0.75
2012_15,resta,0,0,0,0,0,1.0,1.0
2012_15,vergne,2,0,1,1,0,0.6,0.45
2012_15,bruno_senna,1,0,0,0,0,0.8,0.8
2012_15,kovalainen,0,0,0,0,0,1.0,1.0
2012_15,glock,0,0,0,0,0,1.0,1.0
2012_15,petrov,0,0,0,0,0,1.0,1.0
2012_15,rosa,0,0,0,0,0,1.0,1.0
2012_15,grosjean,1,0,0,1,0,0.8,0.75
2012_15,pic,0,0,0,0,0,1.0,1.0
2012_15,karthikeyan,3,0,1,2,0,0.4,0.20000000000000004
2012_15,perez,1,0,0,1,0,0.8,0.75
2012_15,alonso,1,0,0,1,0,0.8,0.75
2012_15,rosberg,0,0,0,0,0,1.0,1.0
2012_16,vettel,1,0,0,0,0,0.8,0.8
2012_16,webber,1,0,0,0,0,0.8,0.8
2012_16,alonso,2,0,0,2,0,0.6,0.5
2012_16,massa,0,0,0,0,0,1.0,1.0
2012_16,raikkonen,0,0,0,0,0,1.0,1.0
2012_16,hulkenberg,1,0,1,0,0,0.8,0.7000000000000001
2012_16,grosjean,1,0,0,1,0,0.8,0.75
2012_16,vergne,2,0,1,1,0,0.6,0.45
2012_16,ricciardo,0,0,0,0,0,1.0,1.0
2012_16,hamilton,2,0,1,1,0,0.6,0.45
2012_16,perez,2,0,0,2,0,0.6,0.5
2012_16,resta,0,0,0,0,0,1.0,1.0
2012_16,michael_schumacher,1,0,0,1,0,0.8,0.75
2012_16,maldonado,2,0,1,1,0,0.6,0.45
2012_16,bruno_senna,1,0,0,0,0,0.8,0.8
2012_16,petrov,0,0,0,0,0,1.0,1.0
2012_16,kovalainen,0,0,0,0,0,1.0,1.0
2012_16,glock,0,0,0,0,0,1.0,1.0
2012_16,pic,1,0,1,0,0,0.8,0.7000000000000001
2012_16,karthikeyan,4,0,1,2,0,0.2,0.0
2012_16,rosa,0,0,0,0,0,1.0,1.0
2012_16,kobayashi,0,0,0,0,0,1.0,1.0
2012_16,rosberg,1,0,0,1,0,0.8,0.75
2012_16,button,1,0,1,0,0,0.8,0.7000000000000001
2012_17,vettel,1,0,0,0,0,0.8,0.8
2012_17,alonso,2,0,0,2,0,0.6,0.5
2012_17,webber,1,0,0,0,0,0.8,0.8
2012_17,hamilton,2,0,1,1,0,0.6,0.45
2012_17,button,2,0,1,1,0,0.6,0.45
2012_17,massa,0,0,0,0,0,1.0,1.0
2012_17,raikkonen,0,0,0,0,0,1.0,1.0
2012_17,hulkenberg,1,0,1,0,0,0.8,0.7000000000000001
2012_17,grosjean,1,0,0,1,0,0.8,0.75
2012_17,bruno_senna,1,0,0,0,0,0.8,0.8
2012_17,rosberg,2,0,0,2,0,0.6,0.5
2012_17,resta,0,0,0,0,0,1.0,1.0
2012_17,ricciardo,0,0,0,0,0,1.0,1.0
2012_17,kobayashi,1,0,0,1,0,0.8,0.75
2012_17,vergne,2,0,1,1,0,0.6,0.45
2012_17,maldonado,2,0,1,1,0,0.6,0.45
2012_17,petrov,0,0,0,0,0,1.0,1.0
2012_17,kovalainen,0,0,0,0,0,1.0,1.0
2012_17,pic,1,0,1,0,0,0.8,0.7000000000000001
2012_17,glock,0,0,0,0,0,1.0,1.0
2012_17,karthikeyan,3,0,0,2,0,0.4,0.30000000000000004
2012_17,michael_schumacher,1,0,0,1,0,0.8,0.75
2012_17,rosa,1,0,0,0,0,0.8,0.8
2012_17,perez,2,0,0,2,0,0.6,0.5
2012_18,raikkonen,0,0,0,0,0,1.0,1.0
2012_18,alonso,1,0,0,1,0,0.8,0.75
2012_18,vettel,1,0,0,0,0,0.8,0.8
2012_18,button,2,0,1,1,0,0.6,0.45
2012_18,maldonado,1,0,1,0,0,0.8,0.7000000000000001
2012_18,kobayashi,1,0,0,1,0,0.8,0.75
2012_18,massa,0,0,0,0,0,1.0,1.0
2012_18,bruno_senna,1,0,0,0,0,0.8,0.8
2012_18,resta,0,0,0,0,0,1.0,1.0
2012_18,ricciardo,0,0,0,0,0,1.0,1.0
2012_18,michael_schumacher,2,0,0,1,0,0.6,0.5499999999999999
2012_18,vergne,2,0,1,1,0,0.6,0.45
2012_18,kovalainen,0,0,0,0,0,1.0,1.0
2012_18,glock,0,0,0,0,0,1.0,1.0
2012_18,perez,2,0,0,2,0,0.6,0.5
2012_18,petrov,0,0,0,0,0,1.0,1.0
2012_18,rosa,2,0,0,1,0,0.6,0.5499999999999999
2012_18,pic,1,0,1,0,0,0.8,0.7000000000000001
2012_18,grosjean,1,0,0,1,0,0.8,0.75
2012_18,webber,1,0,0,0,0,0.8,0.8
2012_18,hamilton,1,0,1,0,0,0.8,0.7000000000000001
2012_18,karthikeyan,2,0,0,1,0,0.6,0.5499999999999999
2012_18,rosberg,2,0,0,2,0,0.6,0.5
2012_18,hulkenberg,1,0,1,0,0,0.8,0.7000000000000001
2012_19,hamilton,2,0,2,0,0,0.6,0.39999999999999997
2012_19,vettel,0,0,0,0,0,1.0,1.0
2012_19,alonso,1,0,0,1,0,0.8,0.75
2012_19,massa,0,0,0,0,0,1.0,1.0
2012_19,button,1,0,0,1,0,0.8,0.75
2012_19,raikkonen,0,0,0,0,0,1.0,1.0
2012_19,grosjean,1,0,0,1,0,0.8,0.75
2012_19,hulkenberg,1,0,0,1,0,0.8,0.75
2012_19,maldonado,1,0,1,0,0,0.8,0.7000000000000001
2012_19,bruno_senna,1,0,0,0,0,0.8,0.8
2012_19,perez,2,0,0,2,0,0.6,0.5
2012_19,ricciardo,0,0,0,0,0,1.0,1.0
2012_19,rosberg,3,0,0,3,0,0.4,0.25
2012_19,kobayashi,1,0,0,1,0,0.8,0.75
2012_19,resta,0,0,0,0,0,1.0,1.0
2012_19,michael_schumacher,2,0,0,1,0,0.6,0.5499999999999999
2012_19,petrov,0,0,0,0,0,1.0,1.0
2012_19,kovalainen,0,0,0,0,0,1.0,1.0
2012_19,glock,0,0,0,0,0,1.0,1.0
2012_19,pic,2,0,1,0,0,0.6,0.5
2012_19,rosa,2,0,0,1,0,0.6,0.5499999999999999
2012_19,karthikeyan,3,0,0,2,0,0.4,0.30000000000000004
2012_19,webber,1,0,0,1,0,0.8,0.75
2012_19,vergne,1,0,0,1,0,0.8,0.75
2012_20,button,1,0,0,1,0,0.8,0.75
2012_20,alonso,1,0,0,1,0,0.8,0.75
2012_20,massa,0,0,0,0,0,1.0,1.0
2012_20,webber,2,0,0,1,0,0.6,0.5499999999999999
2012_20,hulkenberg,1,0,0,1,0,0.8,0.75
2012_20,vettel,0,0,0,0,0,1.0,1.0
2012_20,michael_schumacher,1,0,0,0,0,0.8,0.8
2012_20,vergne,1,0,1,0,0,0.8,0.7000000000000001
2012_20,kobayashi,1,0,0,1,0,0.8,0.75
2012_20,raikkonen,0,0,0,0,0,1.0,1.0
2012_20,petrov,0,0,0,0,0,1.0,1.0
2012_20,pic,2,0,1,0,0,0.6,0.5
2012_20,ricciardo,0,0,0,0,0,1.0,1.0
2012_20,kovalainen,0,0,0,0,0,1.0,1.0
2012_20,rosberg,3,0,0,3,0,0.4,0.25
2012_20,glock,0,0,0,0,0,1.0,1.0
2012_20,rosa,2,0,0,1,0,0.6,0.5499999999999999
2012_20,karthikeyan,2,0,0,1,0,0.6,0.5499999999999999
2012_20,resta,0,0,0,0,0,1.0,1.0
2012_20,hamilton,1,0,1,0,0,0.8,0.7000000000000001
2012_20,grosjean,1,0,0,1,0,0.8,0.75
2012_20,maldonado,0,0,0,0,0,1.0,1.0
2012_20,bruno_senna,0,0,0,0,0,1.0,1.0
2012_20,perez,2,0,0,2,0,0.6,0.5
2013_01,raikkonen,0,0,0,0,0,1.0,1.0
2013_01,alonso,0,0,0,0,0,1.0,1.0
2013_01,vettel,0,0,0,0,0,1.0,1.0
2013_01,massa,0,0,0,0,0,1.0,1.0
2013_01,hamilton,2,0,1,1,0,0.6,0.45
2013_01,webber,2,0,0,1,0,0.6,0.5499999999999999
2013_01,sutil,0,0,0,0,0,1.0,1.0
2013_01,resta,1,0,0,1,0,0.8,0.75
2013_01,button,1,0,0,1,0,0.8,0.75
2013_01,grosjean,2,0,0,2,0,0.6,0.5
2013_01,perez,2,0,0,2,0,0.6,0.5
2013_01,vergne,1,0,1,0,0,0.8,0.7000000000000001
2013_01,gutierrez,0,0,0,0,0,1.0,1.0
2013_01,bottas,0,0,0,0,0,1.0,1.0
2013_01,jules_bianchi,0,0,0,0,0,1.0,1.0
2013_01,pic,1,0,0,0,0,0.8,0.8
2013_01,chilton,0,0,0,0,0,1.0,1.0
2013_01,garde,0,0,0,0,0,1.0,1.0
2013_01,ricciardo,0,0,0,0,0,1.0,1.0
2013_01,rosberg,2,0,0,2,0,0.6,0.5
