race_id,driver_id,driver_position_before_race,driver_points_before_race,driver_wins_before_race,driver_performance_score
2016_04,kevin_magnussen,20,0.0,0,0.0
2016_04,grosjean,8,18.0,0,18.0
2016_04,perez,22,0.0,0,0.0
2016_04,button,15,0.0,0,0.0
2016_04,ricciardo,3,36.0,0,36.0
2016_04,sainz,12,4.0,0,4.0
2016_04,jolyon_palmer,19,0.0,0,0.0
2016_04,ericsson,16,0.0,0,0.0
2016_04,kvyat,7,21.0,0,21.0
2016_04,nasr,21,0.0,0,0.0
2016_04,gutierrez,17,0.0,0,0.0
2016_04,wehrlein,23,0.0,0,0.0
2016_04,max_verstappen,9,13.0,0,13.0
2016_04,vettel,4,33.0,0,33.0
2016_04,hulkenberg,11,6.0,0,6.0
2016_04,haryanto,18,0.0,0,0.0
2016_05,max_verstappen,10,13.0,0,13.0
2016_05,raikkonen,3,43.0,0,43.0
2016_05,vettel,5,33.0,0,33.0
2016_05,ricciardo,4,36.0,0,36.0
2016_05,bottas,9,19.0,0,19.0
2016_05,sainz,14,4.0,0,4.0
2016_05,perez,15,2.0,0,2.0
2016_05,massa,6,32.0,0,32.0
2016_05,button,16,1.0,0,1.0
2016_05,kvyat,8,21.0,0,21.0
2016_05,gutierrez,19,0.0,0,0.0
2016_05,ericsson,18,0.0,0,0.0
2016_05,jolyon_palmer,21,0.0,0,0.0
2016_05,kevin_magnussen,13,6.0,0,6.0
2016_05,nasr,22,0.0,0,0.0
2016_05,wehrlein,23,0.0,0,0.0
2016_05,haryanto,20,0.0,0,0.0
2016_05,grosjean,7,22.0,0,22.0
2016_05,alonso,11,8.0,0,8.0
2016_05,hulkenberg,12,6.0,0,6.0
2016_05,hamilton,2,57.0,0,57.0
2016_05,rosberg,1,100.0,4,140.0
2016_06,hamilton,3,57.0,0,57.0
2016_06,ricciardo,4,48.0,0,48.0
2016_06,perez,13,8.0,0,8.0
2016_06,vettel,5,48.0,0,48.0
2016_06,alonso,12,8.0,0,8.0
2016_06,hulkenberg,14,6.0,0,6.0
2016_06,rosberg,1,100.0,4,140.0
2016_06,sainz,11,12.0,0,12.0
2016_06,button,16,3.0,0,3.0
2016_06,massa,7,36.0,0,36.0
2016_06,gutierrez,19,0.0,0,0.0
2016_06,bottas,8,29.0,0,29.0
2016_06,grosjean,9,22.0,0,22.0
2016_06,wehrlein,23,0.0,0,0.0
2016_06,haryanto,20,0.0,0,0.0
2016_06,ericsson,18,0.0,0,0.0
2016_06,nasr,22,0.0,0,0.0
2016_06,max_verstappen,6,38.0,1,48.0
2016_06,kevin_magnussen,15,6.0,0,6.0
2016_06,kvyat,10,22.0,0,22.0
2016_06,raikkonen,2,61.0,0,61.0
2016_06,jolyon_palmer,21,0.0,0,0.0
2016_07,hamilton,2,82.0,1,92.0
2016_07,vettel,5,60.0,0,60.0
2016_07,bottas,8,29.0,0,29.0
2016_07,max_verstappen,6,38.0,1,48.0
2016_07,rosberg,1,106.0,4,146.0
2016_07,raikkonen,4,61.0,0,61.0
2016_07,ricciardo,3,66.0,0,66.0
2016_07,hulkenberg,14,14.0,0,14.0
2016_07,sainz,13,16.0,0,16.0
2016_07,perez,9,23.0,0,23.0
2016_07,alonso,12,18.0,0,18.0
2016_07,kvyat,11,22.0,0,22.0
2016_07,gutierrez,19,0.0,0,0.0
2016_07,grosjean,10,22.0,0,22.0
2016_07,ericsson,18,0.0,0,0.0
2016_07,kevin_magnussen,15,6.0,0,6.0
2016_07,wehrlein,23,0.0,0,0.0
2016_07,nasr,22,0.0,0,0.0
2016_07,haryanto,20,0.0,0,0.0
2016_07,massa,7,37.0,0,37.0
2016_07,jolyon_palmer,21,0.0,0,0.0
2016_07,button,16,5.0,0,5.0
2016_08,rosberg,1,116.0,4,156.0
2016_08,vettel,3,78.0,0,78.0
2016_08,perez,9,24.0,0,24.0
2016_08,raikkonen,5,69.0,0,69.0
2016_08,hamilton,2,107.0,2,127.0
2016_08,bottas,7,44.0,0,44.0
2016_08,ricciardo,4,72.0,0,72.0
2016_08,max_verstappen,6,50.0,1,60.0
2016_08,hulkenberg,13,18.0,0,18.0
2016_08,massa,8,37.0,0,37.0
2016_08,button,16,5.0,0,5.0
2016_08,nasr,22,0.0,0,0.0
2016_08,grosjean,10,22.0,0,22.0
2016_08,kevin_magnussen,15,6.0,0,6.0
2016_08,jolyon_palmer,21,0.0,0,0.0
2016_08,gutierrez,19,0.0,0,0.0
2016_08,ericsson,18,0.0,0,0.0
2016_08,haryanto,20,0.0,0,0.0
2016_08,alonso,12,18.0,0,18.0
2016_08,wehrlein,23,0.0,0,0.0
2016_08,sainz,14,18.0,0,18.0
2016_08,kvyat,11,22.0,0,22.0
2016_09,hamilton,2,117.0,2,137.0
2016_09,max_verstappen,6,54.0,1,64.0
2016_09,raikkonen,4,81.0,0,81.0
2016_09,rosberg,1,141.0,5,191.0
2016_09,ricciardo,5,78.0,0,78.0
2016_09,button,16,5.0,0,5.0
2016_09,grosjean,10,22.0,0,22.0
2016_09,sainz,14,18.0,0,18.0
2016_09,bottas,7,52.0,0,52.0
2016_09,wehrlein,23,0.0,0,0.0
2016_09,gutierrez,19,0.0,0,0.0
2016_09,jolyon_palmer,21,0.0,0,0.0
2016_09,nasr,22,0.0,0,0.0
2016_09,kevin_magnussen,15,6.0,0,6.0
2016_09,ericsson,18,0.0,0,0.0
2016_09,haryanto,20,0.0,0,0.0
2016_09,perez,8,39.0,0,39.0
2016_09,alonso,13,18.0,0,18.0
2016_09,hulkenberg,12,20.0,0,20.0
2016_09,massa,9,38.0,0,38.0
2016_09,vettel,3,96.0,0,96.0
2016_09,kvyat,11,22.0,0,22.0
2016_10,hamilton,2,142.0,3,172.0
2016_10,max_verstappen,6,72.0,1,82.0
2016_10,rosberg,1,153.0,5,203.0
2016_10,ricciardo,5,88.0,0,88.0
2016_10,raikkonen,3,96.0,0,96.0
2016_10,perez,8,39.0,0,39.0
2016_10,hulkenberg,13,20.0,0,20.0
2016_10,sainz,12,22.0,0,22.0
2016_10,vettel,4,96.0,0,96.0
2016_10,kvyat,11,22.0,0,22.0
2016_10,massa,9,38.0,0,38.0
2016_10,button,15,13.0,0,13.0
2016_10,alonso,14,18.0,0,18.0
2016_10,bottas,7,54.0,0,54.0
2016_10,nasr,23,0.0,0,0.0
2016_10,gutierrez,20,0.0,0,0.0
2016_10,kevin_magnussen,16,6.0,0,6.0
2016_10,jolyon_palmer,22,0.0,0,0.0
2016_10,haryanto,21,0.0,0,0.0
2016_10,grosjean,10,28.0,0,28.0
2016_10,ericsson,19,0.0,0,0.0
2016_10,wehrlein,18,1.0,0,1.0
2016_11,hamilton,2,167.0,4,207.0
2016_11,rosberg,1,168.0,5,218.0
2016_11,ricciardo,4,100.0,0,100.0
2016_11,vettel,5,98.0,0,98.0
2016_11,max_verstappen,6,90.0,1,100.0
2016_11,raikkonen,3,106.0,0,106.0
2016_11,alonso,14,18.0,0,18.0
2016_11,sainz,12,26.0,0,26.0
2016_11,bottas,7,54.0,0,54.0
2016_11,hulkenberg,11,26.0,0,26.0
2016_11,perez,8,47.0,0,47.0
2016_11,jolyon_palmer,22,0.0,0,0.0
2016_11,gutierrez,20,0.0,0,0.0
2016_11,grosjean,10,28.0,0,28.0
2016_11,kevin_magnussen,16,6.0,0,6.0
2016_11,kvyat,13,23.0,0,23.0
2016_11,nasr,23,0.0,0,0.0
2016_11,massa,9,38.0,0,38.0
2016_11,wehrlein,18,1.0,0,1.0
2016_11,ericsson,19,0.0,0,0.0
2016_11,haryanto,21,0.0,0,0.0
2016_11,button,15,13.0,0,13.0
2016_12,hamilton,1,192.0,5,242.0
2016_12,ricciardo,3,115.0,0,115.0
2016_12,max_verstappen,6,100.0,1,110.0
2016_12,rosberg,2,186.0,5,236.0
2016_12,vettel,5,110.0,0,110.0
2016_12,raikkonen,4,114.0,0,114.0
2016_12,hulkenberg,12,27.0,0,27.0
2016_12,button,15,13.0,0,13.0
2016_12,bottas,7,56.0,0,56.0
2016_12,perez,8,47.0,0,47.0
2016_12,gutierrez,20,0.0,0,0.0
2016_12,alonso,13,24.0,0,24.0
2016_12,grosjean,11,28.0,0,28.0
2016_12,sainz,10,30.0,0,30.0
2016_12,kvyat,14,23.0,0,23.0
2016_12,kevin_magnussen,16,6.0,0,6.0
2016_12,wehrlein,18,1.0,0,1.0
2016_12,ericsson,19,0.0,0,0.0
2016_12,jolyon_palmer,22,0.0,0,0.0
2016_12,haryanto,21,0.0,0,0.0
2016_12,nasr,23,0.0,0,0.0
2016_12,massa,9,38.0,0,38.0
2016_13,rosberg,2,198.0,5,248.0
2016_13,ricciardo,3,133.0,0,133.0
2016_13,hamilton,1,217.0,6,277.0
2016_13,hulkenberg,10,33.0,0,33.0
2016_13,perez,8,48.0,0,48.0
2016_13,vettel,5,120.0,0,120.0
2016_13,alonso,13,24.0,0,24.0
2016_13,bottas,7,58.0,0,58.0
2016_13,raikkonen,4,122.0,0,122.0
2016_13,massa,9,38.0,0,38.0
2016_13,max_verstappen,6,115.0,1,125.0
2016_13,gutierrez,20,0.0,0,0.0
2016_13,grosjean,12,28.0,0,28.0
2016_13,kvyat,14,23.0,0,23.0
2016_13,jolyon_palmer,22,0.0,0,0.0
2016_13,ocon,24,0.0,0,0.0
2016_13,nasr,23,0.0,0,0.0
2016_13,kevin_magnussen,16,6.0,0,6.0
2016_13,ericsson,19,0.0,0,0.0
2016_13,sainz,11,30.0,0,30.0
2016_13,button,15,17.0,0,17.0
2016_13,wehrlein,18,1.0,0,1.0
2016_14,rosberg,2,223.0,6,283.0
2016_14,hamilton,1,232.0,6,292.0
2016_14,vettel,4,128.0,0,128.0
2016_14,raikkonen,5,124.0,0,124.0
2016_14,ricciardo,3,151.0,0,151.0
2016_14,bottas,7,62.0,0,62.0
2016_14,max_verstappen,6,115.0,1,125.0
2016_14,perez,8,58.0,0,58.0
2016_14,massa,10,39.0,0,39.0
2016_14,hulkenberg,9,45.0,0,45.0
2016_14,grosjean,13,28.0,0,28.0
2016_14,button,15,17.0,0,17.0
2016_14,gutierrez,20,0.0,0,0.0
2016_14,alonso,11,30.0,0,30.0
2016_14,sainz,12,30.0,0,30.0
2016_14,ericsson,19,0.0,0,0.0
2016_14,kevin_magnussen,16,6.0,0,6.0
2016_14,ocon,24,0.0,0,0.0
2016_14,kvyat,14,23.0,0,23.0
2016_14,wehrlein,18,1.0,0,1.0
2016_14,jolyon_palmer,22,0.0,0,0.0
2016_14,nasr,23,0.0,0,0.0
2016_15,rosberg,2,248.0,7,318.0
2016_15,ricciardo,3,161.0,0,161.0
2016_15,hamilton,1,250.0,6,310.0
2016_15,raikkonen,5,136.0,0,136.0
2016_15,vettel,4,143.0,0,143.0
2016_15,max_verstappen,6,121.0,1,131.0
2016_15,alonso,11,30.0,0,30.0
2016_15,perez,8,62.0,0,62.0
2016_15,kvyat,14,23.0,0,23.0
2016_15,kevin_magnussen,16,6.0,0,6.0
2016_15,gutierrez,20,0.0,0,0.0
2016_15,massa,10,41.0,0,41.0
2016_15,nasr,23,0.0,0,0.0
2016_15,sainz,12,30.0,0,30.0
2016_15,jolyon_palmer,22,0.0,0,0.0
2016_15,wehrlein,18,1.0,0,1.0
2016_15,ericsson,19,0.0,0,0.0
2016_15,ocon,24,0.0,0,0.0
2016_15,button,15,17.0,0,17.0
2016_15,bottas,7,70.0,0,70.0
2016_15,hulkenberg,9,46.0,0,46.0
2016_15,grosjean,13,28.0,0,28.0
2016_16,ricciardo,3,179.0,0,179.0
2016_16,max_verstappen,6,129.0,1,139.0
2016_16,rosberg,1,273.0,8,353.0
2016_16,raikkonen,5,148.0,0,148.0
2016_16,bottas,7,70.0,0,70.0
2016_16,perez,8,66.0,0,66.0
2016_16,alonso,11,36.0,0,36.0
2016_16,hulkenberg,9,46.0,0,46.0
2016_16,button,15,17.0,0,17.0
2016_16,jolyon_palmer,22,0.0,0,0.0
2016_16,sainz,12,30.0,0,30.0
2016_16,ericsson,19,0.0,0,0.0
2016_16,massa,10,41.0,0,41.0
2016_16,kvyat,14,25.0,0,25.0
2016_16,wehrlein,18,1.0,0,1.0
2016_16,ocon,24,0.0,0,0.0
2016_16,nasr,23,0.0,0,0.0
2016_16,hamilton,2,265.0,6,325.0
2016_16,gutierrez,20,0.0,0,0.0
2016_16,kevin_magnussen,16,7.0,0,7.0
2016_16,grosjean,13,28.0,0,28.0
2016_16,vettel,4,153.0,0,153.0
2016_17,rosberg,1,288.0,8,368.0
2016_17,max_verstappen,6,147.0,1,157.0
2016_17,hamilton,2,265.0,6,325.0
2016_17,vettel,5,153.0,0,153.0
2016_17,raikkonen,4,160.0,0,160.0
2016_17,ricciardo,3,204.0,1,214.0
2016_17,perez,8,74.0,0,74.0
2016_17,hulkenberg,9,50.0,0,50.0
2016_17,massa,11,41.0,0,41.0
2016_17,bottas,7,80.0,0,80.0
2016_17,grosjean,13,28.0,0,28.0
2016_17,jolyon_palmer,17,1.0,0,1.0
2016_17,kvyat,14,25.0,0,25.0
2016_17,kevin_magnussen,16,7.0,0,7.0
2016_17,ericsson,20,0.0,0,0.0
2016_17,alonso,10,42.0,0,42.0
2016_17,sainz,12,30.0,0,30.0
2016_17,button,15,19.0,0,19.0
2016_17,nasr,23,0.0,0,0.0
2016_17,gutierrez,21,0.0,0,0.0
2016_17,ocon,24,0.0,0,0.0
2016_17,wehrlein,19,1.0,0,1.0
2016_18,hamilton,2,280.0,6,340.0
2016_18,rosberg,1,313.0,9,403.0
2016_18,ricciardo,3,212.0,1,222.0
2016_18,vettel,6,165.0,0,165.0
2016_18,alonso,11,42.0,0,42.0
2016_18,sainz,12,30.0,0,30.0
2016_18,massa,10,43.0,0,43.0
2016_18,perez,8,80.0,0,80.0
2016_18,button,15,19.0,0,19.0
2016_18,grosjean,13,28.0,0,28.0
2016_18,kvyat,14,25.0,0,25.0
2016_18,kevin_magnussen,16,7.0,0,7.0
2016_18,jolyon_palmer,17,1.0,0,1.0
2016_18,ericsson,20,0.0,0,0.0
2016_18,nasr,23,0.0,0,0.0
2016_18,bottas,7,81.0,0,81.0
2016_18,wehrlein,19,1.0,0,1.0
2016_18,ocon,24,0.0,0,0.0
2016_18,raikkonen,4,170.0,0,170.0
2016_18,max_verstappen,5,165.0,1,175.0
2016_18,gutierrez,21,0.0,0,0.0
2016_18,hulkenberg,9,54.0,0,54.0
2016_19,hamilton,2,305.0,7,375.0
2016_19,rosberg,1,331.0,9,421.0
2016_19,ricciardo,3,227.0,1,237.0
2016_19,max_verstappen,6,165.0,1,175.0
2016_19,vettel,4,177.0,0,177.0
2016_19,raikkonen,5,170.0,0,170.0
2016_19,hulkenberg,9,54.0,0,54.0
2016_19,bottas,8,81.0,0,81.0
2016_19,massa,11,49.0,0,49.0
2016_19,perez,7,84.0,0,84.0
2016_19,ericsson,20,0.0,0,0.0
2016_19,button,15,21.0,0,21.0
2016_19,alonso,10,52.0,0,52.0
2016_19,jolyon_palmer,17,1.0,0,1.0
2016_19,nasr,23,0.0,0,0.0
2016_19,sainz,12,38.0,0,38.0
2016_19,kevin_magnussen,16,7.0,0,7.0
2016_19,kvyat,14,25.0,0,25.0
2016_19,gutierrez,21,0.0,0,0.0
2016_19,grosjean,13,29.0,0,29.0
2016_19,ocon,24,0.0,0,0.0
2016_19,wehrlein,19,1.0,0,1.0
2016_20,hamilton,2,330.0,8,410.0
2016_20,rosberg,1,349.0,9,439.0
2016_20,max_verstappen,6,177.0,1,187.0
2016_20,perez,8,85.0,0,85.0
2016_20,vettel,4,187.0,0,187.0
2016_20,sainz,12,38.0,0,38.0
2016_20,hulkenberg,9,60.0,0,60.0
2016_20,ricciardo,3,242.0,1,252.0
2016_20,nasr,23,0.0,0,0.0
2016_20,alonso,10,52.0,0,52.0
2016_20,bottas,7,85.0,0,85.0
2016_20,ocon,24,0.0,0,0.0
2016_20,kvyat,14,25.0,0,25.0
2016_20,kevin_magnussen,16,7.0,0,7.0
2016_20,wehrlein,19,1.0,0,1.0
2016_20,button,15,21.0,0,21.0
2016_20,gutierrez,21,0.0,0,0.0
2016_20,massa,11,51.0,0,51.0
2016_20,jolyon_palmer,17,1.0,0,1.0
2016_20,raikkonen,5,178.0,0,178.0
2016_20,ericsson,20,0.0,0,0.0
2016_20,grosjean,13,29.0,0,29.0
2016_21,hamilton,2,355.0,9,445.0
2016_21,rosberg,1,367.0,9,457.0
2016_21,vettel,4,197.0,0,197.0
2016_21,max_verstappen,5,192.0,1,202.0
2016_21,ricciardo,3,246.0,1,256.0
2016_21,raikkonen,6,178.0,0,178.0
2016_21,hulkenberg,9,66.0,0,66.0
2016_21,perez,7,97.0,0,97.0
2016_21,massa,11,51.0,0,51.0
2016_21,alonso,10,53.0,0,53.0
2016_21,grosjean,13,29.0,0,29.0
2016_21,gutierrez,22,0.0,0,0.0
2016_21,ocon,24,0.0,0,0.0
2016_21,wehrlein,20,1.0,0,1.0
2016_21,ericsson,21,0.0,0,0.0
2016_21,nasr,17,2.0,0,2.0
2016_21,jolyon_palmer,18,1.0,0,1.0
2016_21,sainz,12,46.0,0,46.0
2016_21,kvyat,14,25.0,0,25.0
2016_21,button,15,21.0,0,21.0
2016_21,bottas,8,85.0,0,85.0
2016_21,kevin_magnussen,16,7.0,0,7.0
2017_01,vettel,0,0.0,0,0.0
2017_01,hamilton,0,0.0,0,0.0
2017_01,bottas,0,0.0,0,0.0
2017_01,raikkonen,0,0.0,0,0.0
2017_01,max_verstappen,0,0.0,0,0.0
2017_01,massa,0,0.0,0,0.0
2017_01,perez,0,0.0,0,0.0
2017_01,sainz,0,0.0,0,0.0
2017_01,kvyat,0,0.0,0,0.0
2017_01,ocon,0,0.0,0,0.0
2017_01,hulkenberg,0,0.0,0,0.0
2017_01,giovinazzi,0,0.0,0,0.0
2017_01,vandoorne,0,0.0,0,0.0
2017_01,alonso,0,0.0,0,0.0
2017_01,kevin_magnussen,0,0.0,0,0.0
2017_01,stroll,0,0.0,0,0.0
2017_01,ricciardo,0,0.0,0,0.0
2017_01,ericsson,0,0.0,0,0.0
2017_01,jolyon_palmer,0,0.0,0,0.0
2017_01,grosjean,0,0.0,0,0.0
2017_02,hamilton,2,18.0,0,18.0
2017_02,vettel,1,25.0,1,35.0
2017_02,max_verstappen,5,10.0,0,10.0
2017_02,ricciardo,18,0.0,0,0.0
2017_02,raikkonen,4,12.0,0,12.0
2017_02,bottas,3,15.0,0,15.0
2017_02,sainz,8,4.0,0,4.0
2017_02,kevin_magnussen,17,0.0,0,0.0
2017_02,perez,7,6.0,0,6.0
2017_02,ocon,10,1.0,0,1.0
2017_02,grosjean,14,0.0,0,0.0
2017_02,hulkenberg,15,0.0,0,0.0
2017_02,jolyon_palmer,16,0.0,0,0.0
2017_02,massa,6,8.0,0,8.0
2017_02,ericsson,12,0.0,0,0.0
2017_02,alonso,11,0.0,0,0.0
2017_02,kvyat,9,2.0,0,2.0
2017_02,vandoorne,20,0.0,0,0.0
2017_02,giovinazzi,13,0.0,0,0.0
2017_02,stroll,19,0.0,0,0.0
2017_03,vettel,2,43.0,1,53.0
2017_03,hamilton,1,43.0,1,53.0
2017_03,bottas,4,23.0,0,23.0
2017_03,raikkonen,5,22.0,0,22.0
2017_03,ricciardo,6,12.0,0,12.0
2017_03,massa,8,8.0,0,8.0
2017_03,perez,9,8.0,0,8.0
2017_03,grosjean,16,0.0,0,0.0
2017_03,hulkenberg,17,0.0,0,0.0
2017_03,ocon,12,2.0,0,2.0
2017_03,wehrlein,21,0.0,0,0.0
2017_03,kvyat,11,2.0,0,2.0
2017_03,jolyon_palmer,18,0.0,0,0.0
2017_03,alonso,13,0.0,0,0.0
2017_03,ericsson,14,0.0,0,0.0
2017_03,sainz,7,10.0,0,10.0
2017_03,stroll,19,0.0,0,0.0
2017_03,max_verstappen,3,25.0,0,25.0
2017_03,kevin_magnussen,10,4.0,0,4.0
2017_03,vandoorne,20,0.0,0,0.0
2017_04,bottas,3,38.0,0,38.0
2017_04,vettel,1,68.0,2,88.0
2017_04,raikkonen,4,34.0,0,34.0
2017_04,hamilton,2,61.0,1,71.0
2017_04,max_verstappen,5,25.0,0,25.0
2017_04,perez,8,14.0,0,14.0
2017_04,ocon,12,3.0,0,3.0
2017_04,hulkenberg,13,2.0,0,2.0
2017_04,massa,7,16.0,0,16.0
2017_04,sainz,9,10.0,0,10.0
2017_04,stroll,19,0.0,0,0.0
2017_04,kvyat,14,2.0,0,2.0
2017_04,kevin_magnussen,11,4.0,0,4.0
2017_04,vandoorne,20,0.0,0,0.0
2017_04,ericsson,16,0.0,0,0.0
2017_04,wehrlein,21,0.0,0,0.0
2017_04,ricciardo,6,22.0,0,22.0
2017_04,jolyon_palmer,18,0.0,0,0.0
2017_04,grosjean,10,4.0,0,4.0
2017_04,alonso,15,0.0,0,0.0
2017_05,hamilton,2,73.0,1,83.0
2017_05,vettel,1,86.0,2,106.0
2017_05,ricciardo,7,22.0,0,22.0
2017_05,perez,6,22.0,0,22.0
2017_05,ocon,10,9.0,0,9.0
2017_05,hulkenberg,11,6.0,0,6.0
2017_05,sainz,9,11.0,0,11.0
2017_05,wehrlein,21,0.0,0,0.0
2017_05,kvyat,14,2.0,0,2.0
2017_05,grosjean,12,4.0,0,4.0
2017_05,ericsson,16,0.0,0,0.0
2017_05,alonso,15,0.0,0,0.0
2017_05,massa,8,18.0,0,18.0
2017_05,kevin_magnussen,13,4.0,0,4.0
2017_05,jolyon_palmer,18,0.0,0,0.0
2017_05,stroll,19,0.0,0,0.0
2017_05,bottas,3,63.0,1,73.0
2017_05,vandoorne,20,0.0,0,0.0
2017_05,max_verstappen,5,35.0,0,35.0
2017_05,raikkonen,4,49.0,0,49.0
2017_06,vettel,1,104.0,2,124.0
2017_06,raikkonen,4,49.0,0,49.0
2017_06,ricciardo,5,37.0,0,37.0
2017_06,bottas,3,63.0,1,73.0
2017_06,max_verstappen,6,35.0,0,35.0
2017_06,sainz,10,17.0,0,17.0
2017_06,hamilton,2,98.0,2,118.0
2017_06,grosjean,12,5.0,0,5.0
2017_06,massa,9,18.0,0,18.0
2017_06,kevin_magnussen,13,4.0,0,4.0
2017_06,jolyon_palmer,20,0.0,0,0.0
2017_06,ocon,8,19.0,0,19.0
2017_06,perez,7,34.0,0,34.0
2017_06,kvyat,14,4.0,0,4.0
2017_06,stroll,21,0.0,0,0.0
2017_06,vandoorne,22,0.0,0,0.0
2017_06,ericsson,18,0.0,0,0.0
2017_06,button,17,0.0,0,0.0
2017_06,wehrlein,15,4.0,0,4.0
2017_06,hulkenberg,11,14.0,0,14.0
2017_07,hamilton,2,104.0,2,124.0
2017_07,bottas,3,75.0,1,85.0
2017_07,ricciardo,5,52.0,0,52.0
2017_07,vettel,1,129.0,3,159.0
2017_07,perez,7,34.0,0,34.0
2017_07,ocon,10,19.0,0,19.0
2017_07,raikkonen,4,67.0,0,67.0
2017_07,hulkenberg,11,14.0,0,14.0
2017_07,stroll,21,0.0,0,0.0
2017_07,grosjean,12,9.0,0,9.0
2017_07,jolyon_palmer,20,0.0,0,0.0
2017_07,kevin_magnussen,13,5.0,0,5.0
2017_07,ericsson,18,0.0,0,0.0
2017_07,vandoorne,22,0.0,0,0.0
2017_07,wehrlein,15,4.0,0,4.0
2017_07,alonso,16,0.0,0,0.0
2017_07,kvyat,14,4.0,0,4.0
2017_07,max_verstappen,6,45.0,0,45.0
2017_07,massa,9,20.0,0,20.0
2017_07,sainz,8,25.0,0,25.0
2017_08,ricciardo,5,67.0,0,67.0
2017_08,bottas,3,93.0,1,103.0
2017_08,stroll,16,2.0,0,2.0
2017_08,vettel,1,141.0,3,171.0
2017_08,hamilton,2,129.0,3,159.0
2017_08,ocon,8,27.0,0,27.0
2017_08,kevin_magnussen,13,5.0,0,5.0
2017_08,sainz,9,25.0,0,25.0
2017_08,alonso,17,0.0,0,0.0
2017_08,wehrlein,15,4.0,0,4.0
2017_08,ericsson,19,0.0,0,0.0
2017_08,vandoorne,22,0.0,0,0.0
2017_08,grosjean,12,10.0,0,10.0
2017_08,raikkonen,4,73.0,0,73.0
2017_08,perez,7,44.0,0,44.0
2017_08,massa,10,20.0,0,20.0
2017_08,hulkenberg,11,18.0,0,18.0
2017_08,max_verstappen,6,45.0,0,45.0
2017_08,kvyat,14,4.0,0,4.0
2017_08,jolyon_palmer,21,0.0,0,0.0
2017_09,bottas,3,111.0,1,121.0
2017_09,vettel,1,153.0,3,183.0
2017_09,ricciardo,4,92.0,1,102.0
2017_09,hamilton,2,139.0,3,169.0
2017_09,raikkonen,5,73.0,0,73.0
2017_09,grosjean,14,10.0,0,10.0
2017_09,perez,7,44.0,0,44.0
2017_09,ocon,8,35.0,0,35.0
2017_09,massa,10,20.0,0,20.0
2017_09,stroll,12,17.0,0,17.0
2017_09,jolyon_palmer,21,0.0,0,0.0
2017_09,vandoorne,22,0.0,0,0.0
2017_09,hulkenberg,11,18.0,0,18.0
2017_09,wehrlein,15,5.0,0,5.0
2017_09,ericsson,19,0.0,0,0.0
2017_09,kvyat,16,4.0,0,4.0
2017_09,sainz,9,29.0,0,29.0
2017_09,kevin_magnussen,13,11.0,0,11.0
2017_09,alonso,17,2.0,0,2.0
2017_09,max_verstappen,6,45.0,0,45.0
2017_10,hamilton,2,151.0,3,181.0
2017_10,bottas,3,136.0,2,156.0
2017_10,raikkonen,5,83.0,0,83.0
2017_10,max_verstappen,7,45.0,0,45.0
2017_10,ricciardo,4,107.0,1,117.0
2017_10,hulkenberg,12,18.0,0,18.0
2017_10,vettel,1,171.0,3,201.0
2017_10,ocon,8,39.0,0,39.0
2017_10,perez,6,50.0,0,50.0
2017_10,massa,10,22.0,0,22.0
2017_10,vandoorne,22,0.0,0,0.0
2017_10,kevin_magnussen,14,11.0,0,11.0
2017_10,grosjean,11,18.0,0,18.0
2017_10,ericsson,19,0.0,0,0.0
2017_10,kvyat,16,4.0,0,4.0
2017_10,stroll,13,18.0,0,18.0
2017_10,wehrlein,15,5.0,0,5.0
2017_10,alonso,17,2.0,0,2.0
2017_10,sainz,9,29.0,0,29.0
2017_10,jolyon_palmer,21,0.0,0,0.0
2017_11,vettel,1,177.0,3,207.0
2017_11,raikkonen,5,98.0,0,98.0
2017_11,bottas,3,154.0,2,174.0
2017_11,hamilton,2,176.0,4,216.0
2017_11,max_verstappen,6,57.0,0,57.0
2017_11,alonso,17,2.0,0,2.0
2017_11,sainz,9,29.0,0,29.0
2017_11,perez,7,52.0,0,52.0
2017_11,ocon,8,43.0,0,43.0
2017_11,vandoorne,23,0.0,0,0.0
2017_11,kvyat,16,4.0,0,4.0
2017_11,jolyon_palmer,21,0.0,0,0.0
2017_11,kevin_magnussen,14,11.0,0,11.0
2017_11,stroll,13,18.0,0,18.0
2017_11,wehrlein,15,5.0,0,5.0
2017_11,ericsson,19,0.0,0,0.0
2017_11,hulkenberg,10,26.0,0,26.0
2017_11,resta,22,0.0,0,0.0
2017_11,grosjean,12,18.0,0,18.0
2017_11,ricciardo,4,117.0,1,127.0
2017_12,hamilton,2,188.0,4,228.0
2017_12,vettel,1,202.0,4,242.0
2017_12,ricciardo,4,117.0,1,127.0
2017_12,raikkonen,5,116.0,0,116.0
2017_12,bottas,3,169.0,2,189.0
2017_12,hulkenberg,10,26.0,0,26.0
2017_12,grosjean,12,18.0,0,18.0
2017_12,massa,11,23.0,0,23.0
2017_12,ocon,8,45.0,0,45.0
2017_12,sainz,9,35.0,0,35.0
2017_12,stroll,13,18.0,0,18.0
2017_12,kvyat,17,4.0,0,4.0
2017_12,jolyon_palmer,22,0.0,0,0.0
2017_12,vandoorne,18,1.0,0,1.0
2017_12,kevin_magnussen,14,11.0,0,11.0
2017_12,ericsson,20,0.0,0,0.0
2017_12,perez,7,56.0,0,56.0
2017_12,alonso,15,10.0,0,10.0
